#1 AntPos X;#2 AntPos Y;#3 Distance form nest;#4 Total Distance;#5 Total Y Distance
-4.79853;18.7565;19.3606;0.2;-0.190072
-4.86076;18.5664;19.1922;0.4;-0.380143
-4.92299;18.3764;19.0244;0.6;-0.570215
-4.98522;18.1863;18.8572;0.8;-0.760286
-5.04746;17.9962;18.6907;1;-0.950358
-5.10969;17.8061;18.5248;1.2;-1.14043
-5.17192;17.6161;18.3596;1.4;-1.3305
-5.23415;17.426;18.1951;1.6;-1.52057
-5.29638;17.2359;18.0313;1.8;-1.71064
-5.35862;17.0459;17.8683;2;-1.90072
-5.42085;16.8558;17.706;2.2;-2.09079
-5.48308;16.6657;17.5445;2.4;-2.28086
-5.54531;16.4756;17.3838;2.6;-2.47093
-5.60754;16.2856;17.2239;2.8;-2.661
-5.66977;16.0955;17.0649;3;-2.85107
-5.73201;15.9054;16.9068;3.2;-3.04114
-5.79424;15.7154;16.7495;3.4;-3.23122
-5.85647;15.5253;16.5931;3.6;-3.42129
-5.9187;15.3352;16.4378;3.8;-3.61136
-5.98093;15.1451;16.2833;4;-3.80143
-6.04317;14.9551;16.1299;4.2;-3.9915
-6.1054;14.765;15.9775;4.4;-4.18157
-6.16763;14.5749;15.8262;4.6;-4.37165
-6.22986;14.3849;15.6759;4.8;-4.56172
-6.29209;14.1948;15.5268;5;-4.75179
-6.35433;14.0047;15.3789;5.2;-4.94186
-6.41656;13.8146;15.2321;5.4;-5.13193
-6.47879;13.6246;15.0865;5.6;-5.322
-6.54102;13.4345;14.9422;5.8;-5.51208
-6.60325;13.2444;14.7992;6;-5.70215
-6.66548;13.0544;14.6576;6.2;-5.89222
-6.72772;12.8643;14.5173;6.4;-6.08229
-6.78995;12.6742;14.3784;6.6;-6.27236
-6.85218;12.4841;14.241;6.8;-6.46243
-6.91441;12.2941;14.1051;7;-6.6525
-6.97664;12.104;13.9707;7.2;-6.84258
-7.03888;11.9139;13.8379;7.4;-7.03265
-7.10111;11.7239;13.7067;7.6;-7.22272
-7.16334;11.5338;13.5772;7.8;-7.41279
-7.22557;11.3437;13.4495;8;-7.60286
-7.2878;11.1536;13.3235;8.2;-7.79293
-7.35003;10.9636;13.1993;8.4;-7.98301
-7.41227;10.7735;13.0771;8.6;-8.17308
-7.4745;10.5834;12.9567;8.8;-8.36315
-7.53673;10.3933;12.8384;9;-8.55322
-7.59896;10.2033;12.7221;9.2;-8.74329
-7.66119;10.0132;12.6079;9.4;-8.93336
-7.72343;9.82314;12.4958;9.6;-9.12343
-7.78566;9.63306;12.386;9.8;-9.31351
-7.84789;9.44299;12.2784;10;-9.50358
-7.91012;9.25292;12.1732;10.2;-9.69365
-7.97235;9.06285;12.0704;10.4;-9.88372
-8.03459;8.87278;11.97;10.6;-10.0738
-8.09682;8.68271;11.8721;10.8;-10.2639
-8.15905;8.49263;11.7769;11;-10.4539
-8.22128;8.30256;11.6843;11.2;-10.644
-8.28351;8.11249;11.5944;11.4;-10.8341
-8.34574;7.92242;11.5072;11.6;-11.0242
-8.40798;7.73235;11.4229;11.8;-11.2142
-8.47021;7.54228;11.3415;12;-11.4043
-8.53244;7.35221;11.2631;12.2;-11.5944
-8.59467;7.16213;11.1877;12.4;-11.7844
-8.6569;6.97206;11.1154;12.6;-11.9745
-8.71914;6.78199;11.0462;12.8;-12.1646
-8.78137;6.59192;10.9802;13;-12.3547
-8.8436;6.40185;10.9176;13.2;-12.5447
-8.90583;6.21178;10.8582;13.4;-12.7348
-8.96806;6.0217;10.8022;13.6;-12.9249
-9.0303;5.83163;10.7496;13.8;-13.1149
-9.09253;5.64156;10.7005;14;-13.305
-9.15476;5.45149;10.655;14.2;-13.4951
-9.21699;5.26142;10.613;14.4;-13.6852
-9.27922;5.07135;10.5746;14.6;-13.8752
-9.34145;4.88127;10.5399;14.8;-14.0653
-9.40369;4.6912;10.5089;15;-14.2554
-9.46592;4.50113;10.4816;15.2;-14.4454
-9.52815;4.31106;10.4581;15.4;-14.6355
-9.59038;4.12099;10.4383;15.6;-14.8256
-9.65261;3.93092;10.4223;15.8;-15.0157
-9.71485;3.74085;10.4102;16;-15.2057
-9.77708;3.55077;10.4019;16.2;-15.3958
-9.83931;3.3607;10.3974;16.4;-15.5859
-9.90154;3.17063;10.3968;16.6;-15.7759
-9.96377;2.98056;10.4;16.8;-15.966
-10.026;2.79047;10.407;17;-16.1561
-10.0798;2.59767;10.4092;17.2;-16.3489
-10.0824;2.39073;10.362;17.3976;-16.5558
-10.1426;2.19147;10.3766;17.6057;-16.7551
-10.2023;2.0006;10.3966;17.8057;-16.946
-10.2734;1.81328;10.4322;18.0058;-17.1333
-10.4049;1.64928;10.5348;18.2025;-17.2973
-10.5937;1.54431;10.7057;18.3616;-17.4023
-10.8229;1.54486;10.9326;18.4354;-17.4017
-11.0228;1.58935;11.1367;18.4606;-17.3572
-11.2172;1.63624;11.3359;18.4838;-17.3103
-11.4114;1.68405;11.535;18.5082;-17.2625
-11.6056;1.73175;11.7341;18.5348;-17.2148
-11.8001;1.7787;11.9334;18.5643;-17.1679
-11.9947;1.82455;12.1327;18.597;-17.122
-12.1897;1.86928;12.3322;18.6329;-17.0773
-12.3848;1.91337;12.5317;18.6716;-17.0332
-12.5799;1.95735;12.7312;18.7124;-16.9892
-12.7748;2.00223;12.9307;18.7544;-16.9443
-12.9683;2.05292;13.1298;18.7926;-16.8936
-13.1579;2.11863;13.3273;18.8176;-16.8279
-13.3405;2.20237;13.5211;18.8255;-16.7442
-13.5152;2.3012;13.7097;18.8186;-16.6454
-13.6835;2.40988;13.8941;18.802;-16.5367
-13.8487;2.5227;14.0766;18.7824;-16.4239
-14.0134;2.63626;14.2592;18.7641;-16.3103
-14.178;2.74986;14.4422;18.7478;-16.1967
-14.3426;2.86346;14.6256;18.7336;-16.0831
-14.5072;2.97705;14.8095;18.7215;-15.9695
-14.6718;3.09065;14.9938;18.7116;-15.8559
-14.8364;3.20424;15.1785;18.7038;-15.7423
-15.001;3.31783;15.3636;18.6982;-15.6287
-15.1656;3.43143;15.549;18.6947;-15.5151
-15.3302;3.54502;15.7348;18.6933;-15.4015
-15.4949;3.65862;15.9209;18.6941;-15.288
-15.6595;3.77222;16.1074;18.697;-15.1744
-15.8241;3.88581;16.2942;18.702;-15.0608
-15.9887;3.99941;16.4813;18.7092;-14.9472
-16.1533;4.11301;16.6687;18.7185;-14.8336
-16.3179;4.22662;16.8564;18.7299;-14.72
-16.4825;4.34022;17.0443;18.7435;-14.6063
-16.6471;4.45383;17.2326;18.7592;-14.4927
-16.8117;4.56744;17.4211;18.777;-14.3791
-16.9763;4.68106;17.6098;18.7969;-14.2655
-17.1409;4.79468;17.7988;18.8189;-14.1519
-17.3054;4.90831;17.9881;18.8429;-14.0383
-17.47;5.02195;18.1775;18.8691;-13.9246
-17.6346;5.1356;18.3672;18.8973;-13.811
-17.7992;5.24927;18.5571;18.9276;-13.6973
-17.9637;5.36295;18.7472;18.9599;-13.5836
-18.1268;5.4788;18.9366;18.9917;-13.4678
-18.2609;5.63535;19.1106;18.9764;-13.3112
-18.3464;5.82547;19.249;18.9049;-13.1211
-18.4624;5.9926;19.4106;18.8735;-12.954
-18.5915;6.14644;19.5812;18.8629;-12.8001
-18.7636;6.26306;19.7813;18.9113;-12.6835
-18.9303;6.37364;19.9745;18.9618;-12.5729
-19.0987;6.48153;20.1686;19.0173;-12.465
-19.2697;6.58544;20.3639;19.0792;-12.3611
-19.4436;6.6844;20.5605;19.1485;-12.2622
-19.6203;6.77818;20.7581;19.2251;-12.1684
-19.7995;6.86719;20.9566;19.3083;-12.0794
-19.9805;6.95245;21.1555;19.397;-11.9941
-20.1624;7.03545;21.3547;19.4895;-11.9111
-20.3448;7.11749;21.5539;19.5845;-11.8291
-20.5272;7.19953;21.7532;19.6811;-11.747
-20.7091;7.28277;21.9523;19.7781;-11.6638
-20.8895;7.36915;22.1512;19.8737;-11.5774
-21.0673;7.46095;22.3494;19.9655;-11.4856
-21.2416;7.55935;22.5466;20.0523;-11.3872
-21.4121;7.66409;22.7424;20.134;-11.2825
-21.5792;7.77419;22.9369;20.2115;-11.1724
-21.7434;7.88857;23.1301;20.2859;-11.058
-21.9051;8.00624;23.3224;20.3583;-10.9403
-22.065;8.1264;23.5139;20.4294;-10.8202
-22.2235;8.24839;23.7049;20.5001;-10.6982
-22.381;8.37173;23.8955;20.5709;-10.5748
-22.5377;8.49601;24.0859;20.6423;-10.4506
