#1 AntPos X;#2 AntPos Y;#3 Distance form nest;#4 Total Distance;#5 Total Y Distance
17.436;-22.6804;28.6079;0.110158;-0.0653697
17.3524;-22.74;28.6044;0.212832;-0.125002
17.2666;-22.787;28.5899;0.310031;-0.171947
17.175;-22.8371;28.5747;0.414165;-0.222095
17.0873;-22.8878;28.5627;0.515396;-0.272803
16.9997;-22.9408;28.553;0.617795;-0.325791
16.9156;-22.9914;28.5436;0.715967;-0.37636
16.8295;-23.0477;28.5382;0.818771;-0.432686
16.7484;-23.0955;28.5291;0.91295;-0.480512
16.668;-23.1518;28.5276;1.01091;-0.536742
16.5835;-23.2071;28.5233;1.11182;-0.592028
16.4982;-23.2685;28.5239;1.21679;-0.653455
16.4105;-23.3343;28.5271;1.32613;-0.719326
16.3258;-23.3964;28.5293;1.43099;-0.781328
16.2422;-23.4531;28.5281;1.53197;-0.838031
16.1635;-23.5036;28.525;1.6255;-0.888564
16.0824;-23.5658;28.5305;1.72741;-0.95079
16.0002;-23.6203;28.5294;1.8261;-1.00531
15.9179;-23.6855;28.5374;1.93068;-1.07047
15.8366;-23.7473;28.5435;2.03264;-1.13231
15.7498;-23.811;28.5486;2.14022;-1.19601
15.6782;-23.8602;28.5503;2.22705;-1.2452
15.5988;-23.9043;28.5436;2.31758;-1.28927
15.517;-23.9512;28.5384;2.41159;-1.33618
15.4349;-23.9958;28.5313;2.50472;-1.38081
15.3556;-24.0456;28.5305;2.59835;-1.43063
15.2641;-24.1019;28.5288;2.7057;-1.48683
15.1733;-24.1527;28.5233;2.80944;-1.53764
15.0854;-24.2045;28.5206;2.91134;-1.58943
15.0078;-24.251;28.5192;3.00178;-1.63598
14.9217;-24.3087;28.5231;3.10545;-1.69364
14.8371;-24.3637;28.5259;3.20634;-1.74867
14.7667;-24.409;28.5281;3.29004;-1.79395
14.6673;-24.4667;28.5263;3.40488;-1.85169
14.5743;-24.5209;28.5252;3.51239;-1.90592
14.4931;-24.5764;28.5315;3.61068;-1.96134
14.415;-24.6279;28.5364;3.70422;-2.01289
14.3321;-24.6785;28.5383;3.80135;-2.06344
14.233;-24.7313;28.5345;3.91321;-2.11626
14.1414;-24.7912;28.5409;4.02274;-2.17621
14.0572;-24.8557;28.5554;4.12844;-2.2407
13.974;-24.9091;28.5611;4.22724;-2.29409
13.8905;-24.9629;28.5673;4.3266;-2.34789
13.8081;-25.0189;28.5764;4.42619;-2.40393
13.731;-25.0861;28.5981;4.52743;-2.47105
13.6573;-25.15;28.6189;4.62414;-2.53499
13.5812;-25.216;28.6409;4.72393;-2.60101
13.5114;-25.2747;28.6595;4.81454;-2.65968
13.4344;-25.338;28.6792;4.91373;-2.72297
13.3497;-25.4077;28.7013;5.02285;-2.79267
13.2767;-25.4772;28.729;5.12221;-2.86213
13.2086;-25.5486;28.7611;5.21862;-2.93359
13.1427;-25.6215;28.7957;5.31418;-3.00652
13.0782;-25.6967;28.8333;5.41;-3.08172
13.0181;-25.7754;28.8764;5.5043;-3.16043
12.9578;-25.8542;28.9196;5.59896;-3.23916
12.8918;-25.9418;28.9685;5.70351;-3.32676
12.8344;-26.0226;29.0155;5.79745;-3.4076
12.7773;-26.0975;29.0575;5.88772;-3.48252
12.715;-26.1675;29.0931;5.97929;-3.55245
12.6524;-26.2378;29.1291;6.0715;-3.62277
12.5904;-26.2993;29.1577;6.15795;-3.68427
12.5211;-26.3591;29.1818;6.24921;-3.74403
12.452;-26.4173;29.2049;6.33943;-3.80224
12.3831;-26.4756;29.2283;6.42955;-3.86053
12.3104;-26.537;29.2534;6.52453;-3.92196
12.2193;-26.602;29.2742;6.63643;-3.987
12.1359;-26.6665;29.2982;6.74187;-4.05149
12.0488;-26.7293;29.3194;6.84922;-4.11427
11.9683;-26.8084;29.3587;6.96113;-4.1934
11.8844;-26.8838;29.3935;7.07352;-4.2688
11.7995;-26.9464;29.4166;7.17895;-4.33136
11.7022;-26.9966;29.4238;7.28685;-4.38156
11.6102;-27.0497;29.4361;7.39235;-4.43472
11.5265;-27.1017;29.451;7.49056;-4.48669
11.4541;-27.1487;29.4661;7.5767;-4.53371
11.3785;-27.2218;29.5042;7.68101;-4.60681
11.3137;-27.2925;29.5445;7.77523;-4.67747
11.2471;-27.366;29.5871;7.87265;-4.75094
11.1809;-27.4403;29.6308;7.97031;-4.82529
11.1094;-27.5156;29.6737;8.07286;-4.90062
11.0398;-27.5893;29.7161;8.17293;-4.97432
10.9688;-27.6574;29.7531;8.27065;-5.04234
10.8952;-27.7348;29.7981;8.3763;-5.11982
10.8143;-27.8088;29.8376;8.48555;-5.19381
10.7402;-27.8777;29.875;8.58632;-5.26269
10.6739;-27.9393;29.9088;8.67643;-5.32424
10.5951;-27.9969;29.9346;8.77401;-5.38186
10.5201;-28.0495;29.9574;8.86546;-5.43444
10.4323;-28.0985;29.9727;8.96496;-5.48353
10.3445;-28.144;29.9849;9.06223;-5.52902
10.2571;-28.1955;30.0032;9.16288;-5.58043
10.168;-28.2477;30.022;9.26531;-5.63264
10.1006;-28.2928;30.0417;9.34629;-5.67777
10.029;-28.343;30.065;9.43368;-5.72797
9.95669;-28.3996;30.0944;9.52547;-5.78455
9.88135;-28.4593;30.126;9.62162;-5.8443
