#1 AntPos X;#2 AntPos Y;#3 Distance form nest;#4 Total Distance;#5 Total Y Distance
-0.81321;18.4309;18.4488;0.14584;-0.0613905
-0.63762;18.3631;18.3742;0.333861;-0.129127
-0.455823;18.2686;18.2743;0.53832;-0.22362
-0.261971;18.173;18.1749;0.754396;-0.319221
-0.0781538;18.1401;18.1403;0.936101;-0.352132
0.127576;18.1182;18.1186;1.1364;-0.374056
0.330419;18.0968;18.0998;1.33579;-0.395428
0.50943;18.0253;18.0325;1.52803;-0.466957
0.684878;17.9317;17.9448;1.72404;-0.560531
0.854248;17.827;17.8475;1.91876;-0.665236
1.02258;17.7213;17.7508;2.11369;-0.770958
1.18075;17.586;17.6256;2.31133;-0.906281
1.32743;17.445;17.4954;2.50258;-1.04724
1.47814;17.3148;17.3778;2.69451;-1.17744
1.63958;17.1831;17.2612;2.89765;-1.30911
1.79476;17.0327;17.127;3.1047;-1.45952
1.91597;16.9014;17.0096;3.27396;-1.59085
2.02538;16.7304;16.8525;3.45402;-1.76186
2.09667;16.566;16.6981;3.60073;-1.92626
2.14821;16.3894;16.5296;3.74072;-2.10285
2.23091;16.219;16.3718;3.90603;-2.2732
2.35872;16.0371;16.2096;4.11651;-2.45514
2.49643;15.9185;16.1131;4.29779;-2.57374
2.64435;15.8238;16.0433;4.47297;-2.66842
2.80223;15.7448;15.9922;4.64692;-2.74743
2.96473;15.6417;15.9201;4.83898;-2.85059
3.09928;15.5672;15.8727;4.99161;-2.92505
3.25944;15.506;15.8448;5.15745;-2.98627
3.45479;15.4634;15.8446;5.34196;-3.02885
3.66242;15.5235;15.9497;5.48146;-2.96874
3.7731;15.5269;15.9787;5.57302;-2.96537
3.94264;15.5235;16.0164;5.71902;-2.96872
4.1493;15.5319;16.0766;5.89243;-2.96037
4.33083;15.5418;16.1339;6.04523;-2.95045
4.54582;15.5389;16.1901;6.23515;-2.9534
4.74054;15.5431;16.2499;6.40535;-2.94915
4.97052;15.4746;16.2533;6.6412;-3.01766
5.15337;15.4552;16.2918;6.81319;-3.037
5.35369;15.475;16.3749;6.98454;-3.01728
5.54842;15.4934;16.4569;7.15293;-2.99889
5.75423;15.5082;16.5414;7.33422;-2.98402
