#1 AntPos X;#2 AntPos Y;#3 Distance form nest;#4 Total Distance;#5 Total Y Distance
-11.9477;18.1836;21.7575;0.2;0.15674
-11.8235;18.3403;21.8211;0.4;0.313481
-11.6993;18.497;21.8864;0.6;0.470221
-11.575;18.6538;21.9532;0.8;0.626962
-11.4508;18.8105;22.0217;1;0.783702
-11.3266;18.9673;22.0918;1.2;0.940442
-11.2024;19.124;22.1635;1.4;1.09718
-11.0781;19.2807;22.2367;1.6;1.25392
-10.9539;19.4375;22.3115;1.8;1.41066
-10.8297;19.5942;22.3878;2;1.5674
-10.7054;19.751;22.4657;2.2;1.72414
-10.5812;19.9077;22.545;2.4;1.88088
-10.457;20.0644;22.6259;2.6;2.03763
-10.3328;20.2212;22.7082;2.8;2.19437
-10.2085;20.3779;22.792;3;2.35111
-10.0843;20.5347;22.8772;3.2;2.50785
-9.96008;20.6914;22.9638;3.4;2.66459
-9.83586;20.8481;23.0519;3.6;2.82133
-9.71163;21.0049;23.1413;3.8;2.97807
-9.5874;21.1616;23.2321;4;3.13481
-9.46318;21.3184;23.3243;4.2;3.29155
-9.33895;21.4751;23.4179;4.4;3.44829
-9.21472;21.6318;23.5127;4.6;3.60503
-9.09049;21.7886;23.6089;4.8;3.76177
-8.96627;21.9453;23.7064;5;3.91851
-8.84204;22.1021;23.8051;5.2;4.07525
-8.71781;22.2588;23.9051;5.4;4.23199
-8.59358;22.4155;24.0064;5.6;4.38873
-8.46936;22.5723;24.1089;5.8;4.54547
-8.34513;22.729;24.2126;6;4.70221
-8.2209;22.8858;24.3175;6.2;4.85895
-8.09667;23.0425;24.4236;6.4;5.01569
-7.97245;23.1992;24.5309;6.6;5.17243
-7.84822;23.356;24.6393;6.8;5.32917
-7.72399;23.5127;24.7489;7;5.48591
-7.59976;23.6695;24.8596;7.2;5.64265
-7.47554;23.8262;24.9714;7.4;5.7994
-7.35131;23.9829;25.0843;7.6;5.95614
-7.22708;24.1397;25.1983;7.8;6.11288
-7.10285;24.2964;25.3134;8;6.26962
-6.97863;24.4532;25.4295;8.2;6.42636
-6.8544;24.6099;25.5466;8.4;6.5831
-6.73017;24.7667;25.6648;8.6;6.73984
-6.60595;24.9234;25.784;8.8;6.89658
-6.48172;25.0801;25.9042;9;7.05332
-6.35749;25.2369;26.0253;9.2;7.21006
-6.23326;25.3936;26.1474;9.4;7.3668
