#1 AntPos X;#2 AntPos Y;#3 Distance form nest;#4 Total Distance;#5 Total Y Distance
-0.733262;-0.580954;0.935511;0.2;-0.199972
-0.729903;-0.780926;1.06893;0.4;-0.399944
-0.726544;-0.980898;1.22067;0.6;-0.599915
-0.723184;-1.18087;1.38472;0.8;-0.799887
-0.719825;-1.38084;1.5572;1;-0.999859
-0.716466;-1.58081;1.7356;1.2;-1.19983
-0.713106;-1.78078;1.91826;1.4;-1.3998
-0.709747;-1.98076;2.10408;1.6;-1.59977
-0.706388;-2.18073;2.29228;1.8;-1.79975
-0.703028;-2.3807;2.48233;2;-1.99972
-0.699669;-2.58067;2.67384;2.2;-2.19969
-0.69631;-2.78064;2.8665;2.4;-2.39966
-0.69295;-2.98062;3.06011;2.6;-2.59963
-0.689591;-3.18059;3.25448;2.8;-2.7996
-0.686232;-3.38056;3.44951;3;-2.99958
-0.682872;-3.58053;3.64507;3.2;-3.19955
-0.679513;-3.7805;3.84109;3.4;-3.39952
-0.676153;-3.98047;4.03749;3.6;-3.59949
-0.672794;-4.18045;4.23424;3.8;-3.79946
-0.669435;-4.38042;4.43128;4;-3.99944
-0.666075;-4.58039;4.62857;4.2;-4.19941
-0.662716;-4.78036;4.82608;4.4;-4.39938
-0.659357;-4.98033;5.02379;4.6;-4.59935
-0.655997;-5.18031;5.22168;4.8;-4.79932
-0.652638;-5.38028;5.41972;5;-4.99929
-0.649279;-5.58025;5.61789;5.2;-5.19927
-0.645919;-5.78022;5.8162;5.4;-5.39924
-0.64256;-5.98019;6.01461;5.6;-5.59921
-0.639201;-6.18016;6.21313;5.8;-5.79918
-0.635841;-6.38014;6.41174;6;-5.99915
-0.632482;-6.58011;6.61044;6.2;-6.19913
-0.629122;-6.78008;6.80921;6.4;-6.3991
-0.625763;-6.98005;7.00805;6.6;-6.59907
-0.622404;-7.18002;7.20695;6.8;-6.79904
-0.619044;-7.37999;7.40591;7;-6.99901
-0.615685;-7.57997;7.60493;7.2;-7.19898
-0.612326;-7.77994;7.804;7.4;-7.39896
-0.608966;-7.97991;8.00311;7.6;-7.59893
-0.605607;-8.17988;8.20227;7.8;-7.7989
-0.602248;-8.37985;8.40147;8;-7.99887
-0.598888;-8.57983;8.6007;8.2;-8.19884
-0.595529;-8.7798;8.79997;8.4;-8.39881
-0.59217;-8.97977;8.99927;8.6;-8.59879
-0.58881;-9.17974;9.19861;8.8;-8.79876
-0.585451;-9.37971;9.39797;9;-8.99873
-0.582092;-9.57968;9.59735;9.2;-9.1987
-0.578732;-9.77966;9.79677;9.4;-9.39867
-0.575373;-9.97963;9.9962;9.6;-9.59865
-0.572013;-10.1796;10.1957;9.8;-9.79862
-0.568654;-10.3796;10.3951;10;-9.99859
-0.565295;-10.5795;10.5946;10.2;-10.1986
-0.561935;-10.7795;10.7942;10.4;-10.3985
-0.558576;-10.9795;10.9937;10.6;-10.5985
-0.555217;-11.1795;11.1932;10.8;-10.7985
-0.551857;-11.3794;11.3928;11;-10.9984
-0.548498;-11.5794;11.5924;11.2;-11.1984
-0.545139;-11.7794;11.792;11.4;-11.3984
-0.541779;-11.9793;11.9916;11.6;-11.5984
-0.53842;-12.1793;12.1912;11.8;-11.7983
-0.535061;-12.3793;12.3908;12;-11.9983
-0.531701;-12.5793;12.5905;12.2;-12.1983
-0.528342;-12.7792;12.7902;12.4;-12.3983
-0.524983;-12.9792;12.9898;12.6;-12.5982
-0.521623;-13.1792;13.1895;12.8;-12.7982
-0.518264;-13.3791;13.3892;13;-12.9982
-0.514904;-13.5791;13.5889;13.2;-13.1981
-0.511545;-13.7791;13.7886;13.4;-13.3981
-0.508186;-13.9791;13.9883;13.6;-13.5981
-0.504826;-14.179;14.188;13.8;-13.7981
-0.501467;-14.379;14.3877;14;-13.998
-0.498108;-14.579;14.5875;14.2;-14.198
-0.494748;-14.779;14.7872;14.4;-14.398
-0.491389;-14.9789;14.987;14.6;-14.5979
-0.48803;-15.1789;15.1867;14.8;-14.7979
-0.48467;-15.3789;15.3865;15;-14.9979
-0.481311;-15.5788;15.5863;15.2;-15.1979
-0.477952;-15.7788;15.786;15.4;-15.3978
-0.474592;-15.9788;15.9858;15.6;-15.5978
-0.471233;-16.1788;16.1856;15.8;-15.7978
-0.467874;-16.3787;16.3854;16;-15.9977
-0.464514;-16.5787;16.5852;16.2;-16.1977
-0.461155;-16.7787;16.785;16.4;-16.3977
-0.457795;-16.9786;16.9848;16.6;-16.5977
-0.454436;-17.1786;17.1846;16.8;-16.7976
-0.451077;-17.3786;17.3844;17;-16.9976
-0.447717;-17.5786;17.5843;17.2;-17.1976
-0.444358;-17.7785;17.7841;17.4;-17.3975
-0.440999;-17.9785;17.9839;17.6;-17.5975
-0.437639;-18.1785;18.1837;17.8;-17.7975
-0.43428;-18.3784;18.3836;18;-17.9975
-0.430921;-18.5784;18.5834;18.2;-18.1974
-0.427561;-18.7784;18.7833;18.4;-18.3974
-0.424202;-18.9784;18.9831;18.6;-18.5974
-0.420843;-19.1783;19.1829;18.8;-18.7973
-0.417483;-19.3783;19.3828;19;-18.9973
-0.414124;-19.5783;19.5827;19.2;-19.1973
-0.410764;-19.7782;19.7825;19.4;-19.3973
-0.407405;-19.9782;19.9824;19.6;-19.5972
-0.404046;-20.1782;20.1822;19.8;-19.7972
-0.400686;-20.3782;20.3821;20;-19.9972
-0.397327;-20.5781;20.582;20.2;-20.1972
-0.393968;-20.7781;20.7818;20.4;-20.3971
-0.390608;-20.9781;20.9817;20.6;-20.5971
-0.387249;-21.178;21.1816;20.8;-20.7971
-0.38389;-21.378;21.3815;21;-20.997
-0.38053;-21.578;21.5813;21.2;-21.197
-0.377171;-21.778;21.7812;21.4;-21.397
-0.373812;-21.9779;21.9811;21.6;-21.597
-0.370452;-22.1779;22.181;21.8;-21.7969
-0.367093;-22.3779;22.3809;22;-21.9969
-0.363734;-22.5779;22.5808;22.2;-22.1969
-0.360374;-22.7778;22.7807;22.4;-22.3968
-0.357015;-22.9778;22.9806;22.6;-22.5968
-0.353655;-23.1778;23.1805;22.8;-22.7968
-0.350296;-23.3777;23.3804;23;-22.9968
-0.346937;-23.5777;23.5803;23.2;-23.1967
-0.343577;-23.7777;23.7802;23.4;-23.3967
-0.340218;-23.9777;23.9801;23.6;-23.5967
-0.336859;-24.1776;24.18;23.8;-23.7966
-0.333499;-24.3776;24.3799;24;-23.9966
-0.33014;-24.5776;24.5798;24.2;-24.1966
-0.326781;-24.7775;24.7797;24.4;-24.3966
-0.323421;-24.9775;24.9796;24.6;-24.5965
-0.320062;-25.1775;25.1795;24.8;-24.7965
-0.316703;-25.3775;25.3794;25;-24.9965
-0.313343;-25.5774;25.5793;25.2;-25.1964
-0.309984;-25.7774;25.7793;25.4;-25.3964
-0.306625;-25.9774;25.9792;25.6;-25.5964
-0.303265;-26.1773;26.1791;25.8;-25.7964
-0.299906;-26.3773;26.379;26;-25.9963
-0.296546;-26.5773;26.5789;26.2;-26.1963
-0.293187;-26.7773;26.7789;26.4;-26.3963
-0.289828;-26.9772;26.9788;26.6;-26.5962
-0.286468;-27.1772;27.1787;26.8;-26.7962
-0.283109;-27.3772;27.3786;27;-26.9962
-0.27975;-27.5771;27.5786;27.2;-27.1962
-0.27639;-27.7771;27.7785;27.4;-27.3961
-0.273031;-27.9771;27.9784;27.6;-27.5961
-0.269672;-28.1771;28.1784;27.8;-27.7961
-0.266312;-28.377;28.3783;28;-27.996
-0.262953;-28.577;28.5782;28.2;-28.196
-0.259594;-28.777;28.7781;28.4;-28.396
-0.256234;-28.9769;28.9781;28.6;-28.596
-0.252875;-29.1769;29.178;28.8;-28.7959
-0.249516;-29.3769;29.378;29;-28.9959
-0.246156;-29.5769;29.5779;29.2;-29.1959
-0.242797;-29.7768;29.7778;29.4;-29.3959
-0.239437;-29.9768;29.9778;29.6;-29.5958

-0.236078;29.8232;29.8242;29.8;-29.7958
-0.232719;29.6232;29.6242;30;-29.9958
-0.229359;29.4233;29.4242;30.2;-30.1957
-0.226;29.2233;29.2242;30.4;-30.3957
-0.222641;29.0233;29.0242;30.6;-30.5957
-0.219281;28.8234;28.8242;30.8;-30.7957
-0.215922;28.6234;28.6242;31;-30.9956
-0.212563;28.4234;28.4242;31.2;-31.1956
-0.209203;28.2234;28.2242;31.4;-31.3956
-0.205844;28.0235;28.0242;31.6;-31.5955
-0.202485;27.8235;27.8242;31.8;-31.7955
-0.199125;27.6235;27.6242;32;-31.9955
-0.195766;27.4236;27.4243;32.2;-32.1955
-0.192406;27.2236;27.2243;32.4;-32.3954
-0.189047;27.0236;27.0243;32.6;-32.5954
-0.185688;26.8236;26.8243;32.8;-32.7954
-0.182328;26.6237;26.6243;33;-32.9953
-0.178969;26.4237;26.4243;33.2;-33.1953
-0.17561;26.2237;26.2243;33.4;-33.3953
-0.17225;26.0238;26.0243;33.6;-33.5953
-0.168891;25.8238;25.8243;33.8;-33.7952
-0.165532;25.6238;25.6243;34;-33.9952
-0.162172;25.4238;25.4244;34.2;-34.1952
-0.158813;25.2239;25.2244;34.4;-34.3951
-0.155454;25.0239;25.0244;34.6;-34.5951
-0.152094;24.8239;24.8244;34.8;-34.7951
-0.148735;24.624;24.6244;35;-34.9951
-0.145376;24.424;24.4244;35.2;-35.195
-0.142016;24.224;24.2244;35.4;-35.395
-0.138657;24.024;24.0244;35.6;-35.595
-0.135297;23.8241;23.8245;35.8;-35.7949
-0.131938;23.6241;23.6245;36;-35.9949
-0.128579;23.4241;23.4245;36.2;-36.1949
-0.125219;23.2242;23.2245;36.4;-36.3949
-0.12186;23.0242;23.0245;36.6;-36.5948
-0.118501;22.8242;22.8245;36.8;-36.7948
-0.115141;22.6242;22.6245;37;-36.9948
-0.111782;22.4243;22.4245;37.2;-37.1948
-0.108423;22.2243;22.2246;37.4;-37.3947
-0.105063;22.0243;22.0246;37.6;-37.5947
-0.101704;21.8244;21.8246;37.8;-37.7947
-0.0983446;21.6244;21.6246;38;-37.9946
-0.0949852;21.4244;21.4246;38.2;-38.1946
-0.0916259;21.2244;21.2246;38.4;-38.3946
-0.0882665;21.0245;21.0246;38.6;-38.5946
-0.0849072;20.8245;20.8247;38.8;-38.7945
-0.0815478;20.6245;20.6247;39;-38.9945
-0.0781885;20.4245;20.4247;39.2;-39.1945
-0.0748291;20.2246;20.2247;39.4;-39.3944
-0.0714698;20.0246;20.0247;39.6;-39.5944
-0.0681104;19.8246;19.8247;39.8;-39.7944
-0.0647511;19.6247;19.6248;40;-39.9944
-0.0613917;19.4247;19.4248;40.2;-40.1943
-0.0580323;19.2247;19.2248;40.4;-40.3943
-0.054673;19.0247;19.0248;40.6;-40.5943
-0.0513136;18.8248;18.8248;40.8;-40.7942
-0.0479543;18.6248;18.6249;41;-40.9942
-0.0445949;18.4248;18.4249;41.2;-41.1942
-0.0412356;18.2249;18.2249;41.4;-41.3942
-0.0378762;18.0249;18.0249;41.6;-41.5941
-0.0345169;17.8249;17.8249;41.8;-41.7941
-0.0311575;17.6249;17.625;42;-41.9941
-0.0277982;17.425;17.425;42.2;-42.194
-0.0244388;17.225;17.225;42.4;-42.394
-0.0210795;17.025;17.025;42.6;-42.594
-0.0177201;16.8251;16.8251;42.8;-42.794
-0.0143607;16.6251;16.6251;43;-42.9939
-0.0110014;16.4251;16.4251;43.2;-43.1939
-0.00764204;16.2251;16.2251;43.4;-43.3939
-0.00428268;16.0252;16.0252;43.6;-43.5938
-0.000923329;15.8252;15.8252;43.8;-43.7938
0.00243603;15.6252;15.6252;44;-43.9938
0.00579538;15.4253;15.4253;44.2;-44.1938
0.00915473;15.2253;15.2253;44.4;-44.3937
0.0125141;15.0253;15.0253;44.6;-44.5937
0.0158734;14.8253;14.8253;44.8;-44.7937
0.0192328;14.6254;14.6254;45;-44.9937
0.0225921;14.4254;14.4254;45.2;-45.1936
0.0259515;14.2254;14.2254;45.4;-45.3936
0.0293109;14.0255;14.0255;45.6;-45.5936
0.0326702;13.8255;13.8255;45.8;-45.7935
0.0360296;13.6255;13.6256;46;-45.9935
0.0393889;13.4255;13.4256;46.2;-46.1935
0.0427483;13.2256;13.2256;46.4;-46.3935
0.0461076;13.0256;13.0257;46.6;-46.5934
0.049467;12.8256;12.8257;46.8;-46.7934
0.0528263;12.6256;12.6258;47;-46.9934
0.0561857;12.4257;12.4258;47.2;-47.1933
0.059545;12.2257;12.2258;47.4;-47.3933
0.0629044;12.0257;12.0259;47.6;-47.5933
0.0662637;11.8258;11.8259;47.8;-47.7933
0.0696231;11.6258;11.626;48;-47.9932
0.0729825;11.4258;11.4261;48.2;-48.1932
0.0763418;11.2258;11.2261;48.4;-48.3932
0.0797012;11.0259;11.0262;48.6;-48.5931
0.0830605;10.8259;10.8262;48.8;-48.7931
0.0864199;10.6259;10.6263;49;-48.9931
0.0897792;10.426;10.4263;49.2;-49.1931
0.0931386;10.226;10.2264;49.4;-49.393
0.0964979;10.026;10.0265;49.6;-49.593
0.0998573;9.82604;9.82655;49.8;-49.793
0.103217;9.62607;9.62662;50;-49.9929
0.106576;9.4261;9.4267;50.2;-50.1929
0.109935;9.22613;9.22678;50.4;-50.3929
0.113295;9.02616;9.02687;50.6;-50.5929
0.116654;8.82618;8.82696;50.8;-50.7928
0.120013;8.62621;8.62705;51;-50.9928
0.123373;8.42624;8.42714;51.2;-51.1928
0.126732;8.22627;8.22724;51.4;-51.3927
0.130091;8.0263;8.02735;51.6;-51.5927
0.133451;7.82633;7.82746;51.8;-51.7927
0.13681;7.62635;7.62758;52;-51.9927
0.14017;7.42638;7.4277;52.2;-52.1926
0.143529;7.22641;7.22784;52.4;-52.3926
0.146888;7.02644;7.02797;52.6;-52.5926
0.150248;6.82647;6.82812;52.8;-52.7926
0.153607;6.62649;6.62827;53;-52.9925
0.156966;6.42652;6.42844;53.2;-53.1925
0.160326;6.22655;6.22861;53.4;-53.3925
0.163685;6.02658;6.0288;53.6;-53.5924
0.167044;5.82661;5.829;53.8;-53.7924
0.170404;5.62664;5.62922;54;-53.9924
0.173763;5.42666;5.42945;54.2;-54.1924
0.177122;5.22669;5.22969;54.4;-54.3923
0.180482;5.02672;5.02996;54.6;-54.5923
0.183841;4.82675;4.83025;54.8;-54.7923
0.1872;4.62678;4.63056;55;-54.9922
0.19056;4.4268;4.4309;55.2;-55.1922
0.193919;4.22683;4.23128;55.4;-55.3922
0.197279;4.02686;4.03169;55.6;-55.5922
0.200638;3.82689;3.83215;55.8;-55.7921
0.203997;3.62692;3.63265;56;-55.9921
0.207357;3.42695;3.43321;56.2;-56.1921
0.210716;3.22697;3.23385;56.4;-56.392
0.214075;3.027;3.03456;56.6;-56.592
0.217435;2.82703;2.83538;56.8;-56.792
0.220794;2.62706;2.63632;57;-56.992
0.224153;2.42709;2.43742;57.2;-57.1919
0.227513;2.22712;2.23871;57.4;-57.3919
0.230872;2.02714;2.04025;57.6;-57.5919
0.234231;1.82717;1.84212;57.8;-57.7918
0.237591;1.6272;1.64445;58;-57.9918
0.24095;1.42723;1.44742;58.2;-58.1918
0.24431;1.22726;1.25134;58.4;-58.3918
0.247669;1.02728;1.05672;58.6;-58.5917
0.251028;0.827313;0.864559;58.8;-58.7917
0.254388;0.627341;0.676956;59;-58.9917
0.257747;0.427369;0.499077;59.2;-59.1916
0.261106;0.227397;0.346246;59.4;-59.3916
0.264466;0.0274256;0.265884;59.6;-59.5916
0.267825;-0.172546;0.318594;59.8;-59.7916
0.271184;-0.372518;0.460772;60;-59.9915
0.274544;-0.57249;0.634916;60.2;-60.1915
0.277903;-0.772462;0.820931;60.4;-60.3915
0.281262;-0.972433;1.01229;60.6;-60.5915
0.284622;-1.17241;1.20646;60.8;-60.7914
0.287981;-1.37238;1.40227;61;-60.9914
0.29134;-1.57235;1.59911;61.2;-61.1914
0.2947;-1.77232;1.79665;61.4;-61.3913
0.298059;-1.97229;1.99469;61.6;-61.5913
0.301419;-2.17226;2.19308;61.8;-61.7913
0.304778;-2.37224;2.39173;62;-61.9913
0.308137;-2.57221;2.5906;62.2;-62.1912
0.311497;-2.77218;2.78963;62.4;-62.3912
0.314856;-2.97215;2.98878;62.6;-62.5912
0.318215;-3.17212;3.18804;62.8;-62.7911
0.321575;-3.37209;3.38739;63;-62.9911
0.324934;-3.57207;3.58681;63.2;-63.1911
0.328293;-3.77204;3.7863;63.4;-63.3911
0.331653;-3.97201;3.98583;63.6;-63.591
0.335012;-4.17198;4.18541;63.8;-63.791
0.338371;-4.37195;4.38503;64;-63.991
0.341731;-4.57193;4.58468;64.2;-64.1909
0.34509;-4.7719;4.78436;64.4;-64.3909
0.348449;-4.97187;4.98406;64.6;-64.5909
0.351809;-5.17184;5.18379;64.8;-64.7909
0.355168;-5.37181;5.38354;65;-64.9908
0.358528;-5.57178;5.58331;65.2;-65.1908
0.361887;-5.77176;5.78309;65.4;-65.3908
0.365246;-5.97173;5.98289;65.6;-65.5907
0.368606;-6.1717;6.1827;65.8;-65.7907
0.371965;-6.37167;6.38252;66;-65.9907
0.375324;-6.57164;6.58235;66.2;-66.1907
0.378684;-6.77162;6.7822;66.4;-66.3906
0.382043;-6.97159;6.98205;66.6;-66.5906
0.385402;-7.17156;7.18191;66.8;-66.7906
0.388762;-7.37153;7.38177;67;-66.9905
0.392121;-7.5715;7.58165;67.2;-67.1905
0.39548;-7.77147;7.78153;67.4;-67.3905
0.39884;-7.97145;7.98142;67.6;-67.5905
0.402199;-8.17142;8.18131;67.8;-67.7904
0.405558;-8.37139;8.38121;68;-67.9904
0.408918;-8.57136;8.58111;68.2;-68.1904
0.412277;-8.77133;8.78102;68.4;-68.3904
0.415637;-8.9713;8.98093;68.6;-68.5903
0.418996;-9.17128;9.18084;68.8;-68.7903
0.422355;-9.37125;9.38076;69;-68.9903
0.425715;-9.57122;9.58068;69.2;-69.1902
0.429074;-9.77119;9.78061;69.4;-69.3902
0.432433;-9.97116;9.98054;69.6;-69.5902
0.435793;-10.1711;10.1805;69.8;-69.7902
0.439152;-10.3711;10.3804;70;-69.9901
0.442511;-10.5711;10.5803;70.2;-70.1901
0.445871;-10.7711;10.7803;70.4;-70.3901
0.44923;-10.971;10.9802;70.6;-70.59
0.452589;-11.171;11.1802;70.8;-70.79
0.455949;-11.371;11.3801;71;-70.99
0.459308;-11.5709;11.5801;71.2;-71.19
0.462667;-11.7709;11.78;71.4;-71.3899
0.466027;-11.9709;11.9799;71.6;-71.5899
0.469386;-12.1709;12.1799;71.8;-71.7899
0.472746;-12.3708;12.3799;72;-71.9898
0.476105;-12.5708;12.5798;72.2;-72.1898
0.479464;-12.7708;12.7798;72.4;-72.3898
0.482824;-12.9707;12.9797;72.6;-72.5898
0.486183;-13.1707;13.1797;72.8;-72.7897
0.489542;-13.3707;13.3796;73;-72.9897
0.492902;-13.5707;13.5796;73.2;-73.1897
0.496261;-13.7706;13.7796;73.4;-73.3896
0.49962;-13.9706;13.9795;73.6;-73.5896
0.50298;-14.1706;14.1795;73.8;-73.7896
0.506339;-14.3705;14.3795;74;-73.9896
0.509698;-14.5705;14.5794;74.2;-74.1895
0.513058;-14.7705;14.7794;74.4;-74.3895
0.516417;-14.9705;14.9794;74.6;-74.5895
0.519777;-15.1704;15.1793;74.8;-74.7894
0.523136;-15.3704;15.3793;75;-74.9894
0.526495;-15.5704;15.5793;75.2;-75.1894
0.529855;-15.7703;15.7792;75.4;-75.3894
0.533214;-15.9703;15.9792;75.6;-75.5893
0.536573;-16.1703;16.1792;75.8;-75.7893
0.539933;-16.3703;16.3792;76;-75.9893
0.543292;-16.5702;16.5791;76.2;-76.1893
0.546651;-16.7702;16.7791;76.4;-76.3892
0.550011;-16.9702;16.9791;76.6;-76.5892
0.55337;-17.1701;17.1791;76.8;-76.7892
0.556729;-17.3701;17.379;77;-76.9891
0.560089;-17.5701;17.579;77.2;-77.1891
0.563448;-17.7701;17.779;77.4;-77.3891
0.566807;-17.97;17.979;77.6;-77.5891
0.570167;-18.17;18.179;77.8;-77.789
0.573526;-18.37;18.3789;78;-77.989
0.576886;-18.57;18.5789;78.2;-78.189
0.580245;-18.7699;18.7789;78.4;-78.3889
0.583604;-18.9699;18.9789;78.6;-78.5889
0.586964;-19.1699;19.1788;78.8;-78.7889
0.590323;-19.3698;19.3788;79;-78.9889
0.593682;-19.5698;19.5788;79.2;-79.1888
0.597042;-19.7698;19.7788;79.4;-79.3888
0.600401;-19.9698;19.9788;79.6;-79.5888
0.60376;-20.1697;20.1788;79.8;-79.7887
0.60712;-20.3697;20.3787;80;-79.9887
0.610479;-20.5697;20.5787;80.2;-80.1887
0.613838;-20.7696;20.7787;80.4;-80.3887
0.617198;-20.9696;20.9787;80.6;-80.5886
0.620557;-21.1696;21.1787;80.8;-80.7886
0.623916;-21.3696;21.3787;81;-80.9886
0.627276;-21.5695;21.5786;81.2;-81.1885
0.630635;-21.7695;21.7786;81.4;-81.3885
0.633995;-21.9695;21.9786;81.6;-81.5885
0.637354;-22.1694;22.1786;81.8;-81.7885
0.640713;-22.3694;22.3786;82;-81.9884
0.644073;-22.5694;22.5786;82.2;-82.1884
0.647432;-22.7694;22.7786;82.4;-82.3884
0.650791;-22.9693;22.9785;82.6;-82.5883
0.654151;-23.1693;23.1785;82.8;-82.7883
0.65751;-23.3693;23.3785;83;-82.9883
0.660869;-23.5692;23.5785;83.2;-83.1883
0.664229;-23.7692;23.7785;83.4;-83.3882
0.667588;-23.9692;23.9785;83.6;-83.5882
0.670947;-24.1692;24.1785;83.8;-83.7882
0.674307;-24.3691;24.3785;84;-83.9881
0.677666;-24.5691;24.5784;84.2;-84.1881
0.681025;-24.7691;24.7784;84.4;-84.3881
0.684385;-24.969;24.9784;84.6;-84.5881
0.687744;-25.169;25.1784;84.8;-84.788
0.691104;-25.369;25.3784;85;-84.988
0.694463;-25.569;25.5784;85.2;-85.188
0.697822;-25.7689;25.7784;85.4;-85.388
0.701182;-25.9689;25.9784;85.6;-85.5879
0.704541;-26.1689;26.1784;85.8;-85.7879
0.7079;-26.3688;26.3784;86;-85.9879
0.71126;-26.5688;26.5783;86.2;-86.1878
0.714619;-26.7688;26.7783;86.4;-86.3878
0.717978;-26.9688;26.9783;86.6;-86.5878
0.721338;-27.1687;27.1783;86.8;-86.7878
0.724697;-27.3687;27.3783;87;-86.9877
0.728056;-27.5687;27.5783;87.2;-87.1877
0.731416;-27.7687;27.7783;87.4;-87.3877
0.734775;-27.9686;27.9783;87.6;-87.5876
0.738135;-28.1686;28.1783;87.8;-87.7876
0.741494;-28.3686;28.3783;88;-87.9876
0.744853;-28.5685;28.5782;88.2;-88.1876
0.748213;-28.7685;28.7782;88.4;-88.3875
0.751572;-28.9685;28.9782;88.6;-88.5875
0.754931;-29.1685;29.1782;88.8;-88.7875
0.758291;-29.3684;29.3782;89;-88.9874
0.76165;-29.5684;29.5782;89.2;-89.1874
0.765009;-29.7684;29.7782;89.4;-89.3874
0.768369;-29.9683;29.9782;89.6;-89.5874

0.771728;29.8317;29.8417;89.8;-89.7873
0.775087;29.6317;29.6418;90;-89.9873
0.778447;29.4317;29.442;90.2;-90.1873
0.781806;29.2318;29.2422;90.4;-90.3872
0.785165;29.0318;29.0424;90.6;-90.5872
0.788525;28.8318;28.8426;90.8;-90.7872
0.791884;28.6319;28.6428;91;-90.9872
0.795244;28.4319;28.443;91.2;-91.1871
0.798603;28.2319;28.2432;91.4;-91.3871
0.801962;28.0319;28.0434;91.6;-91.5871
0.805322;27.832;27.8436;91.8;-91.787
