4.3573;7.36417
0.241583;-20.8903
-6.24261;-0.527684
-19.3326;-8.77019
-19.5665;22.7467
3.08442;-6.12149
-12.1097;1.918
6.2155;0.264632
14.75;-10.941
-13.9669;2.95821
14.9998;19.0252
0.029468;5.33292
-1.67713;-13.1386
12.2587;-2.26712
-4.79853;18.7565
-1.42104;-2.96657
-6.4204;-7.84247
-10.7916;-15.8016
11.6162;6.96839
-16.515;-4.2046
0.33553;-7.13969
-25.2877;13.3115
-0.733262;-0.580954
17.0911;-21.0959
-22.8246;25.9617

4.18569;7.26146
0.194;-20.696
-6.42223;-0.439736
-19.1747;-8.64747
-19.549;22.5475
3.084;-5.92149
-11.9099;1.90836
6.17581;0.06861
14.6131;-11.0869
-13.8209;2.82149
14.8002;19.0123
0.187674;5.21057
-1.79477;-12.9769
12.0611;-2.29822
-4.86076;18.5664
-1.22502;-3.00628
-6.30898;-7.67638
-10.5993;-15.7465
11.4473;6.8613
-16.6818;-4.31493
0.534607;-7.1205
-25.3939;13.481
-0.729903;-0.780926
17.1633;-21.2824
-22.63;26.0076

4.01408;7.15875
0.146417;-20.5018
-6.60185;-0.351787
-19.0168;-8.52476
-19.5315;22.3482
3.08358;-5.72149
-11.7102;1.89873
6.13611;-0.127412
14.4762;-11.2327
-13.675;2.68477
14.6006;18.9994
0.345881;5.08821
-1.91241;-12.8152
11.8636;-2.32931
-4.92299;18.3764
-1.029;-3.04598
-6.19757;-7.51029
-10.4071;-15.6914
11.2784;6.75421
-16.8487;-4.42527
0.733684;-7.1013
-25.5;13.6506
-0.726544;-0.980898
17.2355;-21.4689
-22.4353;26.0536

3.84247;7.05604
0.0988339;-20.3075
-6.78148;-0.263838
-18.8589;-8.40204
-19.514;22.149
3.08315;-5.52149
-11.5104;1.8891
6.09642;-0.323433
14.3394;-11.3785
-13.529;2.54806
14.401;18.9865
0.504087;4.96586
-2.03005;-12.6534
11.666;-2.36041
-4.98522;18.1863
-0.832981;-3.08568
-6.08615;-7.34419
-10.2148;-15.6363
11.1095;6.64712
-17.0155;-4.5356
0.93276;-7.08211
-25.6061;13.8201
-0.723184;-1.18087
17.3077;-21.6554
-22.2407;26.0995

3.67086;6.95332
0.0512508;-20.1133
-6.9611;-0.175889
-18.7009;-8.27932
-19.4965;21.9498
3.08273;-5.32149
-11.3106;1.87946
6.05673;-0.519455
14.2025;-11.5244
-13.383;2.41134
14.2014;18.9735
0.662294;4.8435
-2.14769;-12.4917
11.4684;-2.39151
-5.04746;17.9962
-0.636961;-3.12539
-5.97474;-7.1781
-10.0225;-15.5812
10.9406;6.54003
-17.1823;-4.64593
1.13184;-7.06291
-25.7123;13.9896
-0.719825;-1.38084
17.3798;-21.842
-22.046;26.1455

3.49925;6.85061
0.00366766;-19.919
-7.14073;-0.0879398
-18.543;-8.1566
-19.4789;21.7506
3.08231;-5.12149
-11.1109;1.86983
6.01703;-0.715476
14.0657;-11.6702
-13.237;2.27462
14.0019;18.9606
0.8205;4.72115
-2.26533;-12.3299
11.2709;-2.4226
-5.10969;17.8061
-0.440942;-3.16509
-5.86332;-7.01201
-9.83029;-15.5261
10.7716;6.43294
-17.3491;-4.75626
1.33091;-7.04372
-25.8184;14.1591
-0.716466;-1.58081
17.452;-22.0285
-21.8514;26.1914

3.32764;6.7479
-0.0439155;-19.7247
-7.32035;9.18766e-06
-18.3851;-8.03388
-19.4614;21.5513
3.08188;-4.92149
-10.9111;1.8602
5.97734;-0.911498
13.9288;-11.8161
-13.0911;2.1379
13.8023;18.9477
0.978706;4.59879
-2.38298;-12.1682
11.0733;-2.4537
-5.17192;17.6161
-0.244922;-3.20479
-5.7519;-6.84592
-9.63803;-15.471
10.6027;6.32586
-17.5159;-4.86659
1.52999;-7.02452
-25.9245;14.3286
-0.713106;-1.78078
17.5242;-22.215
-21.6568;26.2374

3.15602;6.64518
-0.0914986;-19.5305
-7.49998;0.0879581
-18.2272;-7.91116
-19.4439;21.3521
3.08146;-4.72149
-10.7113;1.85056
5.93765;-1.10752
13.7919;-11.9619
-12.9451;2.00118
13.6027;18.9348
1.13691;4.47644
-2.50062;-12.0064
10.8757;-2.48479
-5.23415;17.426
-0.0489028;-3.2445
-5.64049;-6.67983
-9.44577;-15.4159
10.4338;6.21877
-17.6827;-4.97692
1.72907;-7.00533
-26.0307;14.4981
-0.709747;-1.98076
17.5964;-22.4015
-21.4621;26.2834

2.98441;6.54247
-0.139082;-19.3362
-7.6796;0.175907
-18.0692;-7.78844
-19.4264;21.1529
3.08104;-4.52149
-10.5116;1.84093
5.89795;-1.30354
13.6551;-12.1078
-12.7793;1.88561
13.4031;18.9219
1.29512;4.35408
-2.61826;-11.8447
10.6782;-2.51589
-5.29638;17.2359
0.147117;-3.2842
-5.52907;-6.51373
-9.25352;-15.3607
10.2649;6.11168
-17.8495;-5.08725
1.92814;-6.98613
-26.1368;14.6676
-0.706388;-2.18073
17.6686;-22.588
-21.2675;26.3293

2.8128;6.43976
-0.186665;-19.142
-7.85923;0.263856
-17.9113;-7.66573
-19.4089;20.9536
3.08061;-4.32149
-10.3118;1.8313
5.85826;-1.49956
13.5182;-12.2536
-12.6097;1.77916
13.2035;18.909
1.45333;4.23173
-2.7359;-11.683
10.4806;-2.54698
-5.35862;17.0459
0.343136;-3.3239
-5.41766;-6.34764
-9.06126;-15.3056
10.096;6.00459
-18.0164;-5.19759
2.12722;-6.96693
-26.2429;14.8372
-0.703028;-2.3807
17.7408;-22.7746
-21.0728;26.3753

2.64119;6.33705
-0.234248;-18.9477
-8.03885;0.351805
-17.7534;-7.54301
-19.3914;20.7544
3.08019;-4.12149
-10.112;1.82166
5.81857;-1.69558
13.3814;-12.3994
-12.395;1.745
13.0039;18.8961
1.61153;4.10937
-2.85354;-11.5212
10.283;-2.57808
-5.42085;16.8558
0.539156;-3.36361
-5.30624;-6.18155
-8.869;-15.2505
9.92707;5.8975
-18.1832;-5.30792
2.3263;-6.94774
-26.3491;15.0067
-0.820802;-2.58271
17.813;-22.9611
-20.8782;26.4212

2.46958;6.23433
-0.281831;-18.7535
-8.21848;0.439754
-17.5955;-7.42029
-19.3739;20.5552
3.07977;-3.92149
-9.91226;1.81203
5.77887;-1.89161
13.2445;-12.5453
-12.1975;1.71358
12.8044;18.8832
1.76974;3.98702
-2.97118;-11.3595
10.0854;-2.60917
-5.48308;16.6657
0.735175;-3.40331
-5.19483;-6.01546
-8.67675;-15.1954
9.75815;5.79041
-18.35;-5.41825
2.52537;-6.92854
-26.4552;15.1762
-0.921536;-2.75549
17.8851;-23.1476
-20.6835;26.4672

2.29797;6.13162
-0.329414;-18.5592
-8.3981;0.527703
-17.4375;-7.29757
-19.3564;20.3559
3.07935;-3.72149
-9.7125;1.8024
5.73918;-2.08763
13.1077;-12.6911
-12;1.68216
12.6048;18.8703
1.92794;3.86466
-3.08883;-11.1977
9.88788;-2.64027
-5.54531;16.4756
0.931195;-3.44301
-5.08341;-5.84937
-8.48449;-15.1403
9.58924;5.68333
-18.5168;-5.52858
2.72442;-6.90899
-26.5613;15.3457
-1.02227;-2.92827
17.9573;-23.3341
-20.4889;26.5131

2.12636;6.02891
-0.376997;-18.3649
-8.57772;0.615652
-17.2796;-7.17485
-19.3389;20.1567
3.07892;-3.52149
-9.51273;1.79276
5.69949;-2.28365
12.9708;-12.837
-11.8025;1.65074
12.4052;18.8574
2.08615;3.74231
-3.20647;-11.036
9.69031;-2.67136
-5.60754;16.2856
1.12721;-3.48272
-4.972;-5.68327
-8.29223;-15.0852
9.42032;5.57624
-18.6836;-5.63891
2.92345;-6.88938
-26.6675;15.5152
-1.12301;-3.10104
18.0295;-23.5206
-20.2942;26.5591

1.95475;5.9262
-0.42458;-18.1707
-8.75735;0.703601
-17.1217;-7.05213
-19.3214;19.9575
3.0785;-3.32149
-9.31296;1.78313
5.65979;-2.47967
12.8339;-12.9828
-11.605;1.61932
12.2056;18.8445
2.24436;3.61995
-3.32411;-10.8742
9.49274;-2.70246
-5.66977;16.0955
1.32323;-3.52242
-4.86058;-5.51718
-8.09998;-15.0301
9.25141;5.46915
-18.8504;-5.74924
3.12249;-6.86977
-26.7736;15.6847
-1.22374;-3.27382
18.1017;-23.7071
-20.0996;26.605

1.78314;5.82348
-0.472164;-17.9764
-8.93697;0.79155
-16.9638;-6.92941
-19.3039;19.7582
3.07808;-3.12149
-9.11319;1.7735
5.6201;-2.67569
12.6971;-13.1286
-11.4074;1.5879
12.006;18.8316
2.40256;3.4976
-3.44175;-10.7125
9.29518;-2.73356
-5.73201;15.9054
1.51925;-3.56212
-4.74916;-5.35109
-7.90772;-14.975
9.0825;5.36206
-19.0172;-5.85957
3.32153;-6.85017
-26.8797;15.8542
-1.32447;-3.4466
18.1739;-23.8937
-19.9049;26.651

1.61153;5.72077
-0.519747;-17.7822
-9.1166;0.879499
-16.8059;-6.80669
-19.2864;19.559
3.07765;-2.92149
-8.91342;1.76386
5.58041;-2.87171
12.5602;-13.2745
-11.2099;1.55649
11.8065;18.8186
2.56077;3.37524
-3.55939;-10.5508
9.09761;-2.76465
-5.79424;15.7154
1.71527;-3.60182
-4.63775;-5.185
-7.71546;-14.9198
8.91358;5.25497
-19.1841;-5.9699
3.52056;-6.83056
-26.9859;16.0238
-1.42521;-3.61938
18.2461;-24.0802
-19.7103;26.697

1.43992;5.61806
-0.56733;-17.5879
-9.29622;0.967448
-16.6479;-6.68398
-19.2689;19.3598
3.07723;-2.72149
-8.71366;1.75423
5.54072;-3.06774
12.4234;-13.4203
-11.0124;1.52518
11.6069;18.8057
2.71898;3.25289
-3.67703;-10.389
8.90004;-2.79575
-5.85647;15.5253
1.91129;-3.64153
-4.52633;-5.01891
-7.52321;-14.8647
8.74467;5.14788
-19.3509;-6.08024
3.7196;-6.81095
-27.092;16.1933
-1.52594;-3.79216
18.3183;-24.2667
-19.5156;26.7429

1.26831;5.51534
-0.614913;-17.3937
-9.43898;1.1307
-16.49;-6.56126
-19.2514;19.1605
3.07681;-2.52149
-8.51389;1.7446
5.50102;-3.26376
12.2865;-13.5662
-10.8147;1.49457
11.4073;18.7928
2.87718;3.13053
-3.79468;-10.2273
8.70247;-2.82684
-5.9187;15.3352
2.10731;-3.68123
-4.41492;-4.85281
-7.33095;-14.8096
8.57575;5.04079
-19.5177;-6.19057
3.91864;-6.79134
-27.1981;16.3628
-1.62668;-3.96494
18.3905;-24.4532
-19.321;26.7889

1.09873;5.40924
-0.662496;-17.1994
-9.57062;1.28127
-16.3321;-6.43854
-19.2339;18.9613
3.07639;-2.32149
-8.31412;1.73496
5.46133;-3.45978
12.1496;-13.712
-10.6166;1.4671
11.2077;18.7799
3.03539;3.00818
-3.91232;-10.0655
8.5049;-2.85794
-5.98093;15.1451
2.30333;-3.72093
-4.3035;-4.68672
-7.13869;-14.7545
8.40684;4.93371
-19.6845;-6.3009
4.11767;-6.77173
-27.3043;16.5323
-1.72741;-4.13772
18.4626;-24.6397
-19.1263;26.8348

0.989655;5.20651
-0.710079;-17.0051
-9.70226;1.43184
-16.1742;-6.31582
-19.2164;18.7621
3.07596;-2.1215
-8.11435;1.72533
5.42164;-3.6558
12.0128;-13.8579
-10.4178;1.44452
11.0081;18.767
3.1936;2.88582
-4.02996;-9.9038
8.30734;-2.88903
-6.04317;14.9551
2.50203;-3.74741
-4.19209;-4.52063
-6.94643;-14.6994
8.23792;4.82662
-19.8513;-6.41123
4.31671;-6.75212
-27.4104;16.7018
-1.82815;-4.3105
18.5348;-24.8263
-18.9317;26.8808

0.979939;4.98463
-0.757662;-16.8109
-9.8339;1.5824
-16.0162;-6.1931
-19.1988;18.5628
3.07554;-1.9215
-7.91458;1.7157
5.38194;-3.85182
11.8759;-14.0037
-10.2187;1.42564
10.8085;18.7541
3.3518;2.76347
-4.1476;-9.74206
8.10977;-2.92013
-6.1054;14.765
2.70429;-3.7437
-4.08067;-4.35454
-6.75418;-14.6443
8.06901;4.71953
-20.0181;-6.52156
4.51574;-6.73252
-27.5165;16.8713
-1.92888;-4.48328
18.607;-25.0128
-18.737;26.9267

0.974347;4.78468
-0.805245;-16.6166
-9.96574;1.7328
-15.8583;-6.07038
-19.1813;18.3636
3.07512;-1.7215
-7.71482;1.70606
5.34225;-4.04784
11.7391;-14.1495
-10.0193;1.40994
10.609;18.7412
3.51001;2.64111
-4.26524;-9.58031
7.9122;-2.95122
-6.16763;14.5749
2.90427;-3.74045
-3.96926;-4.18845
-6.56192;-14.5892
7.9001;4.61244
-20.1849;-6.63189
4.71478;-6.71291
-27.6227;17.0409
-2.02962;-4.65605
18.6792;-25.1993
-18.5424;26.9727

1.07832;4.58169
-0.852829;-16.4224
-10.166;1.82321
-15.7004;-5.94766
-19.1638;18.1644
3.07469;-1.5215
-7.51505;1.69643
5.30256;-4.24386
11.6022;-14.2954
-9.8197;1.39688
10.4094;18.7283
3.66822;2.51876
-4.38288;-9.41857
7.71463;-2.98232
-6.22986;14.3849
3.10424;-3.73721
-3.85784;-4.02235
-6.36966;-14.5341
7.73118;4.50535
-20.3518;-6.74222
4.91382;-6.6933
-27.7288;17.2104
-2.13035;-4.82883
18.7514;-25.3858
-18.3477;27.0186

1.16951;4.40369
-0.900412;-16.2281
-10.3819;1.83098
-15.5425;-5.82495
-19.1463;17.9651
3.07427;-1.3215
-7.31528;1.6868
5.26286;-4.43989
11.4654;-14.4412
-9.62;1.38577
10.2098;18.7154
3.82642;2.3964
-4.50053;-9.25683
7.51707;-3.01342
-6.29209;14.1948
3.30421;-3.73396
-3.74642;-3.85626
-6.17741;-14.479
7.56227;4.39826
-20.5186;-6.85256
5.11285;-6.67369
-27.835;17.3799
-2.23108;-5.00161
18.8236;-25.5723
-18.1531;27.0646

1.26073;4.2257
-0.947995;-16.0339
-10.5818;1.83819
-15.3845;-5.70223
-19.1288;17.7659
3.07385;-1.1215
-7.11551;1.67716
5.22317;-4.63591
11.3285;-14.5871
-9.42472;1.29528
10.0102;18.7025
3.98463;2.27405
-4.61817;-9.09509
7.3195;-3.04451
-6.35433;14.0047
3.50419;-3.73072
-3.63501;-3.69017
-5.98515;-14.4238
7.39335;4.29118
-20.6854;-6.96289
5.31189;-6.65408
-27.9411;17.5494
-2.33182;-5.17439
18.8958;-25.7589
-17.9584;27.1106

1.36483;4.05432
-0.995578;-15.8396
-10.7817;1.84539
-15.2266;-5.57951
-19.1113;17.5667
3.07342;-0.921498
-6.91575;1.66753
5.18348;-4.83193
11.1916;-14.7329
-9.24321;1.2113
9.81062;18.6896
4.14283;2.15169
-4.73581;-8.93335
7.12193;-3.07561
-6.41656;13.8146
3.70416;-3.72747
-3.52359;-3.52408
-5.79289;-14.3687
7.22444;4.18409
-20.8522;-7.07322
5.51093;-6.63447
-28.0472;17.7189
-2.43255;-5.34717
18.9679;-25.9454
-17.7638;27.1565

