-29.4;-29.4;0
-29.4;-28.8;0
-29.4;-28.2;0
-29.4;-27.6;0
-29.4;-27;0
-29.4;-26.4;0
-29.4;-25.8;0
-29.4;-25.2;0
-29.4;-24.6;0
-29.4;-24;0
-29.4;-23.4;0
-29.4;-22.8;0
-29.4;-22.2;0
-29.4;-21.6;0
-29.4;-21;1.13611e-311
-29.4;-20.4;6.38027e-290
-29.4;-19.8;5.77973e-269
-29.4;-19.2;8.44804e-249
-29.4;-18.6;1.99317e-229
-29.4;-18;7.59389e-211
-29.4;-17.4;4.6747e-193
-29.4;-16.8;4.65258e-176
-29.4;-16.2;7.4925e-160
-29.4;-15.6;1.95415e-144
-29.4;-15;8.26359e-130
-29.4;-14.4;5.67326e-116
-29.4;-13.8;6.33305e-103
-29.4;-13.2;1.15151e-90
-29.4;-12.6;3.41698e-79
-29.4;-12;1.65826e-68
-29.4;-11.4;1.31918e-58
-29.4;-10.8;1.72514e-49
-29.4;-10.2;3.72469e-41
-29.4;-9.6;1.3381e-33
-29.4;-9;8.11067e-27
-29.4;-8.4;8.46542e-21
-29.4;-7.8;1.55485e-15
-29.4;-7.2;5.11107e-11
-29.4;-6.6;3.05031e-07
-29.4;-6;0.000331009
-29.4;-5.4;0.0616568
-29.4;-4.8;1.90368
-29.4;-4.2;30.9785
-29.4;-3.6;3.0265
-29.4;-3;0.134029
-29.4;-2.4;0.00100947
-29.4;-1.8;1.2742e-06
-29.4;-1.2;2.89246e-10
-29.4;-0.6;1.18273e-14
-29.4;0;8.55068e-20
-29.4;0.6;1.07327e-25
-29.4;1.2;2.28759e-32
-29.4;1.8;8.09429e-40
-29.4;2.4;4.67536e-48
-29.4;3;4.36446e-57
-29.4;3.6;6.54798e-67
-29.4;4.2;1.57345e-77
-29.4;4.8;6.0395e-89
-29.4;5.4;3.69371e-101
-29.4;6;3.5906e-114
-29.4;6.6;5.53457e-128
-29.4;7.2;1.34977e-142
-29.4;7.8;5.19821e-158
-29.4;8.4;3.15619e-174
-29.4;9;3.01733e-191
-29.4;9.6;4.53743e-209
-29.4;10.2;1.07258e-227
-29.4;10.8;3.98385e-247
-29.4;11.4;2.32468e-267
-29.4;12;2.13124e-288
-29.4;12.6;3.07062e-310
-29.4;13.2;0
-29.4;13.8;0
-29.4;14.4;0
-29.4;15;0
-29.4;15.6;0
-29.4;16.2;0
-29.4;16.8;0
-29.4;17.4;0
-29.4;18;0
-29.4;18.6;0
-29.4;19.2;0
-29.4;19.8;0
-29.4;20.4;0
-29.4;21;0
-29.4;21.6;0
-29.4;22.2;0
-29.4;22.8;0
-29.4;23.4;0
-29.4;24;0
-29.4;24.6;0
-29.4;25.2;0
-29.4;25.8;0
-29.4;26.4;0
-29.4;27;0
-29.4;27.6;0
-29.4;28.2;0
-29.4;28.8;0
-29.4;29.4;0
-29.4;30;0

-28.8;-29.4;0
-28.8;-28.8;0
-28.8;-28.2;0
-28.8;-27.6;0
-28.8;-27;0
-28.8;-26.4;0
-28.8;-25.8;0
