#1 AntPos X;#2 AntPos Y;#3 Distance form nest;#4 Total Distance;#5 Total Y Distance
1.31556;21.2424;21.2831;0.191019;-0.176712
1.23801;21.0572;21.0936;0.391828;-0.361945
1.1631;20.8715;20.9039;0.59208;-0.547666
1.0835;20.7094;20.7377;0.77239;-0.709793
0.993853;20.5361;20.5602;0.967044;-0.883034
0.932509;20.3651;20.3865;1.14826;-1.05401
0.861472;20.1816;20.2;1.34492;-1.23753
0.775562;19.9843;19.9994;1.56009;-1.43481
0.703998;19.8133;19.8258;1.74549;-1.60584
0.611082;19.6257;19.6352;1.95454;-1.79346
0.540402;19.47;19.4775;2.12554;-1.94919
0.474276;19.271;19.2768;2.33446;-2.14817
0.374724;19.0818;19.0855;2.54758;-2.33735
0.280167;18.901;18.903;2.75115;-2.51819
0.192645;18.7347;18.7357;2.93857;-2.68442
0.113758;18.5629;18.5632;3.12768;-2.8563
0.0272706;18.3795;18.3796;3.33032;-3.0396
-0.0573264;18.1905;18.1906;3.53743;-3.22865
-0.140899;18.008;18.0085;3.73817;-3.41118
-0.249563;17.8163;17.818;3.95763;-3.6029
-0.351881;17.6452;17.6487;4.15572;-3.77392
-0.457736;17.4638;17.4698;4.36484;-3.95535
-0.558642;17.2866;17.2957;4.56808;-4.1325
-0.645322;17.1014;17.1135;4.77264;-4.31779
-0.72821;16.9226;16.9382;4.96971;-4.49658
-0.798199;16.7616;16.7806;5.14512;-4.65751
-0.886707;16.6068;16.6305;5.32288;-4.8123
-0.984906;16.4307;16.4602;5.52411;-4.98846
-1.08938;16.2621;16.2985;5.7213;-5.15707
-1.19535;16.096;16.1403;5.91697;-5.32319
-1.30367;15.9125;15.9659;6.1293;-5.50661
-1.40572;15.7412;15.8039;6.32803;-5.6779
-1.51415;15.5587;15.6322;6.53974;-5.86048
-1.6123;15.3848;15.4691;6.7391;-6.03433
-1.72264;15.2153;15.3125;6.94009;-6.20389
-1.83894;15.0606;15.1725;7.13054;-6.35853
-1.92013;14.9269;15.0499;7.28657;-6.49229
-1.99596;14.7798;14.9139;7.45206;-6.63938
-2.09288;14.6078;14.757;7.64926;-6.81132
-2.20188;14.4297;14.5967;7.85754;-6.98949
-2.30482;14.2509;14.436;8.06363;-7.1683
-2.39649;14.0699;14.2725;8.26649;-7.34928
-2.40275;13.8468;14.0537;8.46822;-7.57234
-2.38062;13.6458;13.8519;8.63872;-7.77331
-2.28019;13.4629;13.6546;8.76117;-7.95624
-2.11331;13.331;13.4975;8.81351;-8.08815
-1.97026;13.2066;13.3528;8.87267;-8.21254
-1.78019;13.102;13.2223;8.90021;-8.31719
-1.60152;13.0155;13.1136;8.91961;-8.40367
-1.39735;12.9321;13.0073;8.93249;-8.48709
-1.22086;12.8421;12.9;8.9651;-8.57708
-1.02469;12.7741;12.8152;8.9754;-8.64501
-0.834415;12.7103;12.7377;8.98798;-8.70886
-0.644498;12.6481;12.6645;9.00346;-8.77102
-0.457316;12.5861;12.5944;9.02378;-8.83307
-0.263639;12.53;12.5327;9.04134;-8.88919
-0.0715362;12.4877;12.4879;9.04992;-8.93144
0.13529;12.4597;12.4604;9.04662;-8.95946
0.333926;12.4365;12.441;9.04432;-8.98267
0.533923;12.409;12.4204;9.05059;-9.01019
0.749515;12.3761;12.3987;9.06561;-9.04309
0.954913;12.3402;12.3771;9.08926;-9.07893
1.14922;12.3152;12.3687;9.10714;-9.104
1.34691;12.2832;12.3568;9.13603;-9.13594
1.52845;12.2493;12.3443;9.17089;-9.16982
1.73317;12.2196;12.3419;9.20607;-9.1996
1.95698;12.1933;12.3493;9.24339;-9.22587
2.14058;12.1982;12.3846;9.25157;-9.22092
2.34755;12.2263;12.4496;9.24281;-9.19287
2.55188;12.2763;12.5388;9.2166;-9.14283
2.73976;12.3376;12.6381;9.18164;-9.0816
2.93464;12.3988;12.7414;9.15198;-9.02036
3.12446;12.464;12.8497;9.12191;-8.95512
3.32805;12.5413;12.9754;9.08732;-8.87784
3.51609;12.6117;13.0927;9.06089;-8.80746
3.70954;12.6635;13.1957;9.05817;-8.75564
3.89241;12.7;13.2831;9.07167;-8.71915
4.08897;12.7554;13.3947;9.07503;-8.6638
4.28521;12.822;13.5192;9.07213;-8.59711
4.4512;12.9708;13.7133;8.98651;-8.44836
4.62279;13.0331;13.8286;8.9883;-8.38607
4.85121;12.9971;13.873;9.10623;-8.42201
5.04095;12.9449;13.8917;9.22806;-8.4743
5.23245;12.8908;13.9123;9.35475;-8.52833
5.42525;12.8364;13.9358;9.48483;-8.58274
5.61004;12.8079;13.9826;9.59058;-8.6113
5.83189;12.8485;14.1101;9.65417;-8.57063
6.03225;12.9435;14.2801;9.66464;-8.47567
6.20467;13.0599;14.4589;9.6476;-8.35923
6.43089;13.0942;14.5881;9.73321;-8.32499
6.63238;13.0802;14.6656;9.85091;-8.33895
6.83669;13.0569;14.7385;9.9807;-8.36225
7.03421;13.0386;14.815;10.105;-8.38054
7.21633;13.0131;14.88;10.2289;-8.40607
7.42726;12.9955;14.9682;10.3648;-8.42364
7.64752;12.9811;15.0663;10.5062;-8.43802
7.84994;12.9671;15.1581;10.6392;-8.45207
8.06383;12.962;15.2656;10.7745;-8.4572
8.26392;12.9675;15.3769;10.8953;-8.45166
8.47001;12.9711;15.4916;11.0238;-8.44807
8.65267;13.0051;15.6205;11.1162;-8.41408
8.85072;13.0516;15.7696;11.2119;-8.36753
9.04403;13.0995;15.9183;11.3062;-8.31966
9.23862;13.1455;16.0672;11.4054;-8.27366
9.42395;13.1933;16.2134;11.4996;-8.22588
9.62319;13.2244;16.3551;11.6177;-8.19475
9.81792;13.2539;16.4941;11.736;-8.16528
10.0082;13.3092;16.6523;11.8355;-8.10994
10.2023;13.3845;16.8295;11.9267;-8.03466
10.3918;13.4577;17.0029;12.0188;-7.96149
10.5626;13.5013;17.1421;12.1188;-7.9179
10.7494;13.5468;17.2935;12.2314;-7.87231
10.9426;13.5829;17.4423;12.357;-7.8363
11.1374;13.6135;17.5889;12.4891;-7.80565
11.3452;13.6638;17.7598;12.621;-7.75538
11.5384;13.7111;17.9201;12.7453;-7.70808
11.7408;13.7424;18.0748;12.8884;-7.67674
11.9365;13.7568;18.2135;13.0376;-7.66233
12.1333;13.7758;18.3573;13.1864;-7.64339
12.3155;13.7746;18.4774;13.3359;-7.6445
12.5158;13.773;18.6102;13.5015;-7.64614
12.6889;13.7777;18.7305;13.6419;-7.64147
12.882;13.7752;18.8601;13.8036;-7.64392
13.085;13.7768;19.0004;13.9722;-7.64234
13.2732;13.7755;19.1296;14.1309;-7.64367
13.4814;13.7756;19.2747;14.3064;-7.64359
13.6898;13.7695;19.4168;14.4862;-7.64962
13.8896;13.7729;19.5605;14.6545;-7.64628
14.0936;13.7768;19.7086;14.8268;-7.64233
14.3096;13.7889;19.872;15.0061;-7.63022
14.5127;13.7898;20.0195;15.181;-7.62932
14.7142;13.7902;20.1662;15.3554;-7.62899
14.9079;13.7873;20.3061;15.5251;-7.63182
15.1079;13.7805;20.4488;15.7029;-7.6386
15.3078;13.7702;20.59;15.8828;-7.64893
15.5116;13.757;20.7332;16.0681;-7.66211
15.712;13.7315;20.8668;16.2565;-7.68762
15.9074;13.7069;20.9982;16.4404;-7.7122
16.1006;13.6727;21.1228;16.6272;-7.74645
16.3229;13.6467;21.276;16.8362;-7.77243
16.5308;13.6512;21.4388;17.0189;-7.76793
16.7442;13.6661;21.6132;17.2024;-7.75307
16.9574;13.6538;21.7711;17.3984;-7.7654
17.1572;13.6683;21.9362;17.571;-7.75081
17.3706;13.6866;22.1148;17.7548;-7.73253
17.5589;13.6924;22.2665;17.922;-7.72677
17.7503;13.7049;22.4254;18.0896;-7.71428
17.9518;13.7149;22.5912;18.2677;-7.70425
18.1427;13.7372;22.7567;18.4317;-7.68192
18.3227;13.7584;22.9133;18.5868;-7.6607
18.5224;13.7828;23.0878;18.759;-7.63637
18.7286;13.8012;23.2644;18.94;-7.61792
18.9435;13.8233;23.4508;19.1282;-7.59582
19.1314;13.8353;23.6098;19.2961;-7.5839
19.3393;13.8562;23.7908;19.4793;-7.56298
19.5473;13.8901;23.9798;19.6581;-7.52906
19.7368;13.8785;24.1279;19.8378;-7.54064
19.9257;13.8566;24.2701;20.0208;-7.5625
20.1244;13.8296;24.4182;20.2151;-7.58952
20.3061;13.787;24.5442;20.3995;-7.63217
20.5039;13.7275;24.6749;20.6052;-7.69169
20.7072;13.6643;24.8093;20.8174;-7.75482
20.9058;13.6177;24.9498;21.0192;-7.8015
21.1008;13.5754;25.0906;21.216;-7.84378
21.2928;13.5377;25.232;21.4083;-7.88144
