###  Units are X_hat = 1cm.
-3.44416	-4.89908
-3.5249;-4.71974
-3.5965;-4.5228
-3.66536;-4.33508
-3.72711;-4.14041
-3.77789;-3.95201
-3.82548;-3.76462
-3.87001;-3.55935
-3.90955;-3.36842
-3.94664;-3.17999
-3.98141;-2.97375
-4.04391;-2.78118
-4.10647;-2.59866
-4.16684;-2.40237
-4.2208;-2.19811
-4.26436;-2
-4.30621;-1.79957
-4.3294;-1.60258
-4.35281;-1.40395
-4.38599;-1.2061
-4.53054;-1.02623
-4.74046;-0.935066
-4.97479;-0.94177
-5.1715;-0.951201
-5.36278;-1.05733
-5.53707;-1.15143
-5.71261;-1.26747
-5.87862;-1.38357
-6.04284;-1.48156
-6.21868;-1.58133
-6.36548;-1.67254
-6.51555;-1.79815
-6.67094;-1.92912
-6.80906;-2.04655
-6.96236;-2.1794
-7.11834;-2.30853
-7.26945;-2.43331
-7.42692;-2.57019
-7.56614;-2.68207
-7.72782;-2.82144
-7.90684;-2.9522
-8.06243;-3.07498
-8.24581;-3.18564
-8.39661;-3.29083
-8.56601;-3.40715
-8.73332;-3.50482
-8.88699;-3.62305
-9.04775;-3.73721
-9.19845;-3.84709
-9.37252;-3.96068
-9.53618;-4.05018
-9.71705;-4.14802
-9.88482;-4.24627
-10.0497;-4.34363
-10.2317;-4.4477
-10.4082;-4.54668
-10.582;-4.66453
-10.737;-4.77717
-10.8991;-4.89636
-11.0788;-5.02544
-11.2411;-5.14142
-11.4034;-5.259
-11.5611;-5.40114
-11.7016;-5.53205
-11.8641;-5.6548
-12.008;-5.79896
-12.1269;-5.95881
-12.2458;-6.1347
-12.3539;-6.29743
-12.4592;-6.48672
-12.5475;-6.66559
-12.6522;-6.8462
-12.7516;-7.00935
-12.8596;-7.19693
-12.9591;-7.37022
-13.055;-7.55261
-13.1516;-7.72266
-13.2533;-7.8958
-13.4342;-8.03363
-13.6639;-8.09301
-13.8611;-8.12407
-14.0757;-8.0786
-14.2329;-7.9255
-14.3663;-7.78382
