#1 AntPos X	#2 AntVel X	#3 AntPos Y	#4 AntVel Y	#5 AntAngle	
1.31556;-0.725336;21.2424;-1.76712;-1.96029;
1.23801;-0.775493;21.0572;-1.85233;-1.96728;
1.1631;-0.749085;20.8715;-1.8572;-1.95418;
1.0835;-0.796067;20.7094;-1.62128;-2.02723;
0.993853;-0.896432;20.5361;-1.7324;-2.04831;
0.932509;-0.613438;20.3651;-1.70979;-1.91527;
0.861472;-0.710368;20.1816;-1.83516;-1.94012;
0.775562;-0.8591;19.9843;-1.97285;-1.98149;
0.703998;-0.715644;19.8133;-1.7103;-1.96709;
0.611082;-0.929153;19.6257;-1.87611;-2.03064;
0.540402;-0.706803;19.47;-1.55739;-1.99684;
0.474276;-0.66126;19.271;-1.98978;-1.89164;
0.374724;-0.99552;19.0818;-1.89181;-2.0552;
0.280167;-0.945573;18.901;-1.80841;-2.05258;
0.192645;-0.875215;18.7347;-1.66224;-2.05544;
0.113758;-0.78887;18.5629;-1.71881;-2.00108;
0.0272706;-0.864877;18.3795;-1.83306;-2.01165;
-0.0573264;-0.84597;18.1905;-1.89048;-1.99156;
-0.140899;-0.835726;18.008;-1.82522;-2.00018;
-0.249563;-1.08664;17.8163;-1.91724;-2.08643;
-0.351881;-1.02318;17.6452;-1.7102;-2.10995;
-0.457736;-1.05855;17.4638;-1.81427;-2.09896;
-0.558642;-1.00906;17.2866;-1.77157;-2.08855;
-0.645322;-0.866804;17.1014;-1.85291;-2.00836;
-0.72821;-0.828876;16.9226;-1.78791;-2.0049;
-0.798199;-0.69989;16.7616;-1.60928;-1.98103;
-0.886707;-0.885083;16.6068;-1.54792;-2.09021;
-0.984906;-0.981988;16.4307;-1.76153;-2.07935;
-1.08938;-1.04469;16.2621;-1.68616;-2.12548;
-1.19535;-1.05975;16.096;-1.66115;-2.13866;
-1.30367;-1.08319;15.9125;-1.83417;-2.10425;
-1.40572;-1.02047;15.7412;-1.71299;-2.10807;
-1.51415;-1.08429;15.5587;-1.82575;-2.10671;
-1.6123;-0.981514;15.3848;-1.73853;-2.08475;
-1.72264;-1.10345;15.2153;-1.69555;-2.14773;
-1.83894;-1.16297;15.0606;-1.54639;-2.21561;
-1.92013;-0.811884;14.9269;-1.33763;-2.11632;
-1.99596;-0.758371;14.7798;-1.47089;-2.04683;
-2.09288;-0.969108;14.6078;-1.71943;-2.08404;
-2.20188;-1.09006;14.4297;-1.78172;-2.11985;
-2.30482;-1.02939;14.2509;-1.78804;-2.09316;
-2.39649;-0.916674;14.0699;-1.80981;-2.03963;
-2.40275;-0.062576;13.8468;-2.23065;-1.59884;
-2.38062;0.221209;13.6458;-2.00967;-1.46117;
-2.28019;1.00436;13.4629;-1.82933;-1.0687;
-2.11331;1.66882;13.331;-1.31907;-0.66887;
-1.97026;1.43049;13.2066;-1.24388;-0.715735;
-1.78019;1.90064;13.102;-1.04657;-0.503336;
-1.60152;1.78671;13.0155;-0.864803;-0.450781;
-1.39735;2.04176;12.9321;-0.834205;-0.387873;
-1.22086;1.76484;12.8421;-0.899887;-0.471534;
-1.02469;1.96172;12.7741;-0.679296;-0.333353;
-0.834415;1.90275;12.7103;-0.638477;-0.323748;
-0.644498;1.89917;12.6481;-0.62159;-0.316307;
-0.457316;1.87181;12.5861;-0.620521;-0.320107;
-0.263639;1.93677;12.53;-0.561139;-0.282007;
-0.0715362;1.92103;12.4877;-0.422539;-0.216507;
0.13529;2.06826;12.4597;-0.280184;-0.134649;
0.333926;1.98636;12.4365;-0.23216;-0.116349;
0.533923;1.99997;12.409;-0.275188;-0.136737;
0.749515;2.15591;12.3761;-0.328993;-0.151432;
0.954913;2.05398;12.3402;-0.358432;-0.172766;
1.14922;1.94308;12.3152;-0.250674;-0.1283;
1.34691;1.97688;12.2832;-0.319341;-0.160154;
1.52845;1.81544;12.2493;-0.338803;-0.184501;
1.73317;2.04718;12.2196;-0.297851;-0.14448;
1.95698;2.23807;12.1933;-0.262645;-0.116819;
2.14058;1.83607;12.1982;0.0494683;0.0269359;
2.34755;2.06966;12.2263;0.280468;0.134693;
2.55188;2.04328;12.2763;0.500461;0.240202;
2.73976;1.87881;12.3376;0.612281;0.315035;
2.93464;1.94876;12.3988;0.61238;0.304471;
3.12446;1.89829;12.464;0.652358;0.331013;
3.32805;2.03584;12.5413;0.772883;0.36283;
3.51609;1.88046;12.6117;0.703716;0.358091;
3.70954;1.93445;12.6635;0.518218;0.261743;
3.89241;1.82873;12.7;0.364895;0.196947;
4.08897;1.96553;12.7554;0.553508;0.274499;
4.28521;1.96241;12.822;0.666951;0.327616;
4.4512;1.65991;12.9708;1.48751;0.730679;
4.62279;1.71596;13.0331;0.622814;0.348168;
4.85121;2.28415;12.9971;-0.359378;-0.156056;
5.04095;1.89736;12.9449;-0.522878;-0.268907;
5.23245;1.91503;12.8908;-0.540265;-0.274971;
5.42525;1.92803;12.8364;-0.54413;-0.275066;
5.61004;1.84787;12.8079;-0.285598;-0.153342;
5.83189;2.21855;12.8485;0.406691;0.181301;
6.03225;2.00358;12.9435;0.949589;0.442588;
6.20467;1.72414;13.0599;1.16441;0.593995;
6.43089;2.26227;13.0942;0.342394;0.15021;
6.63238;2.01483;13.0802;-0.139542;-0.0691474;
6.83669;2.04311;13.0569;-0.233001;-0.113552;
7.03421;1.9752;13.0386;-0.182928;-0.0923494;
7.21633;1.82127;13.0131;-0.255316;-0.139278;
7.42726;2.10924;12.9955;-0.175694;-0.0831055;
7.64752;2.20267;12.9811;-0.143778;-0.0651819;
7.84994;2.02416;12.9671;-0.140556;-0.069328;
8.06383;2.13895;12.962;-0.0512986;-0.0239785;
8.26392;2.00086;12.9675;0.0554045;0.0276833;
8.47001;2.06086;12.9711;0.0359436;0.0174393;
8.65267;1.8266;13.0051;0.339855;0.183956;
8.85072;1.98049;13.0516;0.465562;0.230882;
9.04403;1.93314;13.0995;0.478711;0.242751;
9.23862;1.94587;13.1455;0.459973;0.232123;
9.42395;1.85337;13.1933;0.477815;0.252315;
9.62319;1.99238;13.2244;0.311236;0.154961;
9.81792;1.9473;13.2539;0.294688;0.150192;
10.0082;1.90314;13.3092;0.553485;0.28302;
10.2023;1.94056;13.3845;0.752772;0.370044;
10.3918;1.89496;13.4577;0.731685;0.368485;
10.5626;1.70788;13.5013;0.435902;0.249895;
10.7494;1.86832;13.5468;0.455867;0.239322;
10.9426;1.9318;13.5829;0.360105;0.184294;
11.1374;1.94784;13.6135;0.306562;0.156105;
11.3452;2.07784;13.6638;0.502649;0.23735;
11.5384;1.93276;13.7111;0.473027;0.240024;
11.7408;2.02355;13.7424;0.313337;0.153625;
