#1 AntPos X;#2 AntPos Y;#3 Distance form nest;#4 Total Distance;#5 Total Y Distance
2.6889;12.6427;12.9255;0.199607;0.00644626
2.88944;12.6508;12.9765;0.400314;0.0145225
3.08577;12.6635;13.0341;0.597;0.027266
3.28424;12.6799;13.0984;0.796045;0.0436968
3.48367;12.6917;13.1611;0.995827;0.0554743
3.6677;12.704;13.2229;1.18026;0.0677998
3.86477;12.7171;13.2913;1.37775;0.0808115
4.06285;12.7433;13.3753;1.5771;0.107049
4.25593;12.7696;13.4602;1.77157;0.133372
4.45548;12.7959;13.5494;1.97255;0.159618
4.68056;12.8137;13.6418;2.19834;0.177439
4.89064;12.8097;13.7115;2.4075;0.173422
5.08562;12.7948;13.7685;2.60106;0.158549
5.27971;12.807;13.8526;2.79553;0.170728
5.49058;12.8077;13.935;3.00608;0.171434
5.68527;12.8214;14.0253;3.20123;0.185129
5.87712;12.8209;14.1038;3.39276;0.184683
6.06753;12.833;14.1951;3.58354;0.19672
6.26721;12.8454;14.2927;3.7836;0.209173
6.47168;12.8604;14.397;3.9886;0.224172
6.6688;12.8873;14.5105;4.18694;0.251081
6.86346;12.9003;14.6125;4.38203;0.264046
7.05508;12.9113;14.7131;4.57396;0.275016
7.26358;12.9261;14.8271;4.78298;0.289814
7.43581;12.9483;14.9315;4.95625;0.312104
7.63994;12.9919;15.0718;5.16281;0.355641
7.83477;13.0331;15.2067;5.36008;0.396819
8.02909;13.0636;15.3338;5.55615;0.427356
8.23121;13.1228;15.4906;5.76239;0.486506
8.42868;13.1838;15.6479;5.96448;0.547595
8.62039;13.2462;15.8042;6.16127;0.609957
8.82768;13.2875;15.9526;6.37167;0.651283
9.01416;13.3316;16.0931;6.56172;0.695394
9.20996;13.3646;16.2307;6.75992;0.728377
9.40284;13.404;16.3732;6.95595;0.767755
9.59342;13.4406;16.5131;7.14942;0.804314
9.79825;13.4607;16.6492;7.35521;0.82445
10.006;13.4752;16.7839;7.56324;0.838909
10.196;13.4849;16.9056;7.75323;0.848628
10.3849;13.4958;17.0289;7.9422;0.859514
10.5859;13.4943;17.151;8.14183;0.858099
10.7861;13.5051;17.2838;8.34212;0.868879
10.9861;13.5176;17.419;8.54226;0.8814
11.1857;13.5342;17.5583;8.74252;0.897986
11.3914;13.5738;17.7204;8.95121;0.937581
11.6026;13.5983;17.8756;9.16389;0.962069
11.8001;13.594;18.0011;9.35984;0.95778
11.9991;13.5926;18.1311;9.55767;0.95636
12.1861;13.6028;18.263;9.74476;0.966517
12.3693;13.6149;18.3947;9.92823;0.978656
12.5665;13.6188;18.5308;10.1249;0.982575
12.7395;13.6159;18.6463;10.2968;0.979646
12.9683;13.6355;18.8176;10.5264;0.999238
13.138;13.6532;18.9477;10.697;1.01693
13.3354;13.6688;19.0963;10.895;1.03261
13.5436;13.6822;19.2518;11.1036;1.04591
13.7431;13.6947;19.4015;11.3033;1.05849
13.9571;13.6886;19.5493;11.5159;1.05231
14.1527;13.6919;19.6918;11.711;1.05567
14.3361;13.69;19.8228;11.8935;1.05378
14.5289;13.6848;19.959;12.0851;1.04853
14.69;13.6894;20.0798;12.246;1.05316
14.8677;13.6988;20.2165;12.4238;1.06257
15.0766;13.723;20.3868;12.634;1.08674
15.2754;13.7437;20.5481;12.8338;1.10741
15.462;13.7658;20.702;13.0217;1.1296
15.6705;13.7932;20.8763;13.2318;1.15697
15.8621;13.8125;21.0331;13.4243;1.17624
16.0648;13.8255;21.1949;13.6274;1.18927
16.2728;13.8399;21.3623;13.8359;1.20369
16.4734;13.8532;21.5241;14.0369;1.217
16.6457;13.8509;21.6547;14.2083;1.21468
16.8378;13.8592;21.808;14.4004;1.22292
17.0318;13.8739;21.9674;14.595;1.2377
17.2268;13.8736;22.1188;14.7893;1.23739
17.4127;13.8767;22.2658;14.9748;1.24047
17.6136;13.875;22.4222;15.1749;1.23872
17.7961;13.8816;22.5699;15.3573;1.24538
17.996;13.889;22.7324;15.5571;1.2528
18.1957;13.8965;22.8953;15.7568;1.26021
18.3946;13.9036;23.058;15.9556;1.26733
18.5785;13.9047;23.2056;16.139;1.26841
18.7883;13.8799;23.3592;16.3463;1.24367
18.9964;13.8537;23.5114;16.5518;1.21742
19.2109;13.8216;23.6664;16.7635;1.18538
19.409;13.7937;23.8113;16.9592;1.15745
19.6189;13.7415;23.9527;17.1651;1.10529
19.8089;13.7122;24.0919;17.3529;1.07599
19.9913;13.6672;24.2167;17.5323;1.03099
20.1836;13.6166;24.3473;17.7213;0.98035
20.3877;13.5619;24.4864;17.9222;0.925661
20.5939;13.5186;24.6345;18.126;0.882334
20.7895;13.4778;24.776;18.3194;0.841524
21.004;13.4253;24.928;18.5314;0.7891
21.1982;13.378;25.0666;18.7235;0.7418
21.3833;13.3213;25.1933;18.9063;0.685014
21.5643;13.2669;25.3186;19.0853;0.630683
21.7513;13.2052;25.446;19.2703;0.568979
21.9372;13.1367;25.5698;19.4542;0.500459
22.1206;13.0791;25.6979;19.6362;0.442859
22.3114;13.0195;25.8322;19.8257;0.383262
22.4954;12.9766;25.9699;20.0089;0.340405
22.6812;12.9237;26.1047;20.1938;0.287408
22.8798;12.8671;26.2497;20.3917;0.230871
23.0359;12.8193;26.3626;20.5473;0.183101
23.2273;12.7635;26.5032;20.7383;0.127289
23.4042;12.7142;26.6347;20.9149;0.07794
23.5946;12.6599;26.7765;21.1052;0.0236684
23.7803;12.619;26.921;21.2909;-0.0172329
23.9683;12.564;27.0617;21.479;-0.0722741
24.1611;12.504;27.205;21.6722;-0.132256
24.3513;12.4543;27.3513;21.8627;-0.181946
24.5569;12.3917;27.5063;22.0688;-0.244563
24.7592;12.3442;27.6659;22.2718;-0.29201
24.9582;12.3099;27.8289;22.4712;-0.326361
25.1538;12.2826;27.9925;22.6672;-0.353642
25.366;12.2544;28.171;22.8798;-0.381857
25.5513;12.2163;28.3215;23.0658;-0.419931
25.7454;12.1763;28.4796;23.2605;-0.45997
25.9244;12.1591;28.6342;23.4398;-0.477119
26.1197;12.1369;28.8017;23.6355;-0.499372
26.3073;12.1056;28.959;23.8238;-0.530606
26.5128;12.0825;29.1361;24.0298;-0.553767
26.7039;12.0757;29.3074;24.221;-0.560594
26.9086;12.078;29.4949;24.4256;-0.558228
27.1056;12.0795;29.6754;24.6225;-0.556751
27.3265;12.0776;29.8765;24.8434;-0.558616
27.5083;12.0833;30.0451;25.025;-0.552958
27.7113;12.1084;30.2412;25.2275;-0.527845
27.91;12.1328;30.4331;25.4256;-0.50341
28.1048;12.1611;30.6231;25.6198;-0.475104
28.3197;12.1984;30.8352;25.834;-0.437859
28.5272;12.2204;31.0345;26.0411;-0.415802
28.7119;12.2432;31.2133;26.2255;-0.393
28.9099;12.258;31.4013;26.4232;-0.378261
29.124;12.275;31.6051;26.637;-0.361239
29.3282;12.2932;31.8004;26.841;-0.343038
29.5342;12.3223;32.0017;27.0466;-0.313925
29.7428;12.3321;32.1981;27.2551;-0.30417
29.9653;12.3616;32.415;27.4773;-0.274643

-29.8482;12.4046;32.3232;27.6634;-0.231675
-29.6589;12.4515;32.1666;27.8523;-0.184782
-29.4626;12.4924;32.0016;28.0484;-0.143841
-29.2676;12.5351;31.839;28.2432;-0.101181
-29.0617;12.6053;31.6777;28.4489;-0.0309397
-28.8751;12.671;31.533;28.6355;0.034733
-28.6837;12.7395;31.3855;28.8271;0.103257
-28.4798;12.7978;31.2232;29.0312;0.16158
-28.2766;12.8713;31.0682;29.235;0.235059
-28.1068;12.9185;30.9335;29.4052;0.282221
-27.8982;12.971;30.7661;29.6143;0.334709
-27.7049;13.0229;30.6131;29.8082;0.38663
-27.512;13.0747;30.4607;30.0018;0.438421
-27.314;13.1284;30.3052;30.2007;0.492138
-27.1405;13.1732;30.1685;30.3749;0.536931
-26.9057;13.2;29.9693;30.6101;0.563737
-26.7148;13.2508;29.8205;30.8019;0.614541
-26.5298;13.3083;29.6806;30.9881;0.672015
-26.3526;13.3739;29.552;31.1667;0.73764
-26.1653;13.4399;29.4152;31.3556;0.803675
-25.9679;13.4964;29.2658;31.5544;0.860123
-25.7732;13.534;29.1106;31.7501;0.897762
-25.5697;13.5774;28.9509;31.9547;0.94112
-25.3723;13.6174;28.7956;32.1533;0.981181
-25.1737;13.6534;28.6379;32.3529;1.01715
-24.978;13.6899;28.4836;32.5497;1.05362
-24.7792;13.7189;28.3235;32.7493;1.08264
-24.5813;13.7479;28.1646;32.948;1.11162
