-29.4;-29.4;1.16217e-57
-29.4;-28.8;1.17541e-54
-29.4;-28.2;4.92874e-52
-29.4;-27.6;9.96874e-50
-29.4;-27;1.17309e-47
-29.4;-26.4;8.63617e-46
-29.4;-25.8;3.71623e-44
-29.4;-25.2;1.14404e-42
-29.4;-24.6;2.65234e-41
-29.4;-24;3.71811e-40
-29.4;-23.4;3.98007e-39
-29.4;-22.8;2.91731e-38
-29.4;-22.2;1.39274e-37
-29.4;-21.6;2.45887e-36
-29.4;-21;4.2294e-31
-29.4;-20.4;1.16606e-24
-29.4;-19.8;5.36644e-19
-29.4;-19.2;4.16944e-14
-29.4;-18.6;5.52715e-10
-29.4;-18;1.27187e-06
-29.4;-17.4;0.000549796
-29.4;-16.8;0.0548401
-29.4;-16.2;2.00789
-29.4;-15.6;13.221
-29.4;-15;0.717946
-29.4;-14.4;0.0198393
-29.4;-13.8;0.000156889
-29.4;-13.2;2.9154e-07
-29.4;-12.6;1.14826e-10
-29.4;-12;9.34897e-15
-29.4;-11.4;1.61986e-19
-29.4;-10.8;6.27041e-25
-29.4;-10.2;5.70901e-31
-29.4;-9.6;1.27589e-37
-29.4;-9;2.33457e-42
-29.4;-8.4;3.50982e-45
-29.4;-7.8;2.05841e-48
-29.4;-7.2;5.44577e-52
-29.4;-6.6;5.50839e-56
-29.4;-6;1.97166e-60
-29.4;-5.4;2.40265e-65
-29.4;-4.8;9.46175e-71
-29.4;-4.2;1.15052e-76
-29.4;-3.6;3.93206e-83
-29.4;-3;3.27329e-90
-29.4;-2.4;5.97481e-98
-29.4;-1.8;2.51485e-106
-29.4;-1.2;3.84077e-115
-29.4;-0.6;2.32686e-123
-29.4;0;8.15392e-132
-29.4;0.6;4.88588e-141
-29.4;1.2;4.83178e-151
-29.4;1.8;7.89057e-162
-29.4;2.4;2.13374e-173
-29.4;3;9.61039e-186
-29.4;3.6;7.29902e-199
-29.4;4.2;9.59863e-213
-29.4;4.8;2.31314e-227
-29.4;5.4;1.1424e-242
-29.4;6;1.36397e-258
-29.4;6.6;4.50528e-275
-29.4;7.2;4.25142e-292
-29.4;7.8;1.06149e-309
-29.4;8.4;0
-29.4;9;0
-29.4;9.6;0
-29.4;10.2;4.94066e-324
-29.4;10.8;1.57457e-313
-29.4;11.4;1.03487e-303
-29.4;12;1.49377e-294
-29.4;12.6;5.60515e-286
-29.4;13.2;1.22085e-277
-29.4;13.8;5.76195e-268
-29.4;14.4;7.14189e-258
-29.4;15;1.15356e-247
-29.4;15.6;5.5027e-237
-29.4;16.2;1.23418e-226
-29.4;16.8;6.60375e-217
-29.4;17.4;1.12182e-207
-29.4;18;8.31952e-199
-29.4;18.6;3.26672e-190
-29.4;19.2;6.48087e-182
-29.4;19.8;4.30739e-174
-29.4;20.4;6.34254e-167
-29.4;21;2.52426e-160
-29.4;21.6;5.02041e-154
-29.4;22.2;4.27066e-148
-29.4;22.8;1.27805e-142
-29.4;23.4;1.53183e-137
-29.4;24;9.7334e-133
-29.4;24.6;5.28025e-128
-29.4;25.2;3.88722e-123
-29.4;25.8;3.0581e-118
-29.4;26.4;1.99977e-113
-29.4;27;5.00749e-109
-29.4;27.6;2.82706e-105
-29.4;28.2;2.76815e-102
-29.4;28.8;3.86254e-100
-29.4;29.4;6.91452e-99
-29.4;30;1.51439e-98

-28.8;-29.4;3.84092e-49
-28.8;-28.8;2.95098e-46
-28.8;-28.2;9.42679e-44
