-29.4;-29.4;1.23397e-132
-29.4;-28.8;3.65716e-122
-29.4;-28.2;3.89673e-112
-29.4;-27.6;1.49649e-102
-29.4;-27;2.07663e-93
-29.4;-26.4;1.04383e-84
-29.4;-25.8;1.90534e-76
-29.4;-25.2;1.26612e-68
-29.4;-24.6;3.0708e-61
-29.4;-24;2.72561e-54
-29.4;-23.4;8.87872e-48
-29.4;-22.8;1.0648e-41
-29.4;-22.2;4.71786e-36
-29.4;-21.6;7.75475e-31
-29.4;-21;4.75168e-26
-29.4;-20.4;1.09176e-21
-29.4;-19.8;9.47581e-18
-29.4;-19.2;3.13944e-14
-29.4;-18.6;4.04212e-11
-29.4;-18;2.09104e-08
-29.4;-17.4;4.5868e-06
-29.4;-16.8;0.000455898
-29.4;-16.2;0.0216769
-29.4;-15.6;0.44899
-29.4;-15;3.06964
-29.4;-14.4;6.38951
-29.4;-13.8;1.37005
-29.4;-13.2;0.100828
-29.4;-12.6;0.00260056
-29.4;-12;3.02854e-05
-29.4;-11.4;1.60997e-07
-29.4;-10.8;3.61359e-10
-29.4;-10.2;3.17786e-13
-29.4;-9.6;1.05374e-16
-29.4;-9;3.61528e-15
-29.4;-8.4;5.19756e-12
-29.4;-7.8;3.24638e-09
-29.4;-7.2;8.84051e-07
-29.4;-6.6;0.000102854
-29.4;-6;0.00491746
-29.4;-5.4;0.0935428
-29.4;-4.8;0.794291
-29.4;-4.2;7.92385
-29.4;-3.6;5.79141
-29.4;-3;0.563474
-29.4;-2.4;0.0553804
-29.4;-1.8;0.00233879
-29.4;-1.2;3.87216e-05
-29.4;-0.6;2.59042e-07
-29.4;0;7.23939e-10
-29.4;0.6;8.5559e-13
-29.4;1.2;4.23081e-16
-29.4;1.8;8.58418e-20
-29.4;2.4;7.02863e-24
-29.4;3;2.29845e-28
-29.4;3.6;2.98635e-33
-29.4;4.2;1.53867e-38
-29.4;4.8;3.14306e-44
-29.4;5.4;2.54665e-50
-29.4;6;8.18968e-57
-29.4;6.6;1.04582e-63
-29.4;7.2;5.30432e-71
-29.4;7.8;1.06843e-78
-29.4;8.4;8.54361e-87
-29.4;9;2.71058e-95
-29.4;9.6;3.40946e-104
-29.4;10.2;1.69883e-113
-29.4;10.8;3.35037e-123
-29.4;11.4;2.6131e-133
-29.4;12;8.05401e-144
-29.4;12.6;9.80313e-155
-29.4;13.2;4.70932e-166
-29.4;13.8;8.92431e-178
-29.4;14.4;6.66855e-190
-29.4;15;1.96417e-202
-29.4;15.6;2.27979e-215
-29.4;16.2;1.04252e-228
-29.4;16.8;1.87789e-242
-29.4;17.4;1.33227e-256
-29.4;18;3.7222e-271
-29.4;18.6;4.09504e-286
-29.4;19.2;1.77393e-301
-29.4;19.8;3.02559e-317
-29.4;20.4;0
-29.4;21;0
-29.4;21.6;0
