#1 AntPos X;#2 AntPos Y;#3 Distance form nest;#4 Total Distance;#5 Total Y Distance
12.9696;-6.18668;14.3696;0.2;-0.171283
12.8663;-6.35797;14.3515;0.4;-0.342567
12.763;-6.52925;14.3362;0.6;-0.51385
12.6598;-6.70053;14.3237;0.8;-0.685134
12.5565;-6.87182;14.3139;1;-0.856417
12.4533;-7.0431;14.307;1.2;-1.0277
12.35;-7.21438;14.3028;1.4;-1.19898
12.2468;-7.38567;14.3014;1.6;-1.37027
12.1435;-7.55695;14.3029;1.8;-1.54155
12.0402;-7.72823;14.3071;2;-1.71283
11.937;-7.89952;14.3141;2.2;-1.88412
11.8337;-8.0708;14.3239;2.4;-2.0554
11.7305;-8.24208;14.3365;2.6;-2.22668
11.6272;-8.41337;14.3519;2.8;-2.39797
11.5237;-8.58448;14.3697;3;-2.56908
11.3254;-8.69826;14.2802;3.20176;-2.68287
11.1101;-8.72483;14.1264;3.34566;-2.70943
10.9115;-8.74913;13.986;3.48489;-2.73374
10.7128;-8.77151;13.8457;3.62849;-2.75611
10.514;-8.79388;13.7068;3.77721;-2.77848
10.3153;-8.81625;13.5695;3.93048;-2.80085
10.1165;-8.83862;13.4338;4.0878;-2.82322
9.9178;-8.86099;13.2996;4.24871;-2.84559
9.71906;-8.88336;13.1672;4.41281;-2.86796
9.52031;-8.90573;13.0364;4.57977;-2.89033
9.32157;-8.9281;12.9075;4.74928;-2.9127
9.12282;-8.95047;12.7803;4.92109;-2.93507
8.92408;-8.97284;12.6551;5.09495;-2.95744
8.72533;-8.99521;12.5318;5.27066;-2.97981
8.52659;-9.01758;12.4105;5.44806;-3.00218
8.32784;-9.03995;12.2912;5.62696;-3.02455
8.1291;-9.06232;12.1741;5.80725;-3.04692
7.93035;-9.08469;12.0591;5.98878;-3.06929
7.73161;-9.10706;11.9464;6.17146;-3.09166
7.53286;-9.12943;11.836;6.35518;-3.11403
7.33412;-9.1518;11.7279;6.53986;-3.1364
7.13537;-9.17417;11.6223;6.72541;-3.15877
6.93663;-9.19654;11.5192;6.91177;-3.18114
6.73788;-9.21891;11.4187;7.09887;-3.20351
6.53914;-9.24128;11.3208;7.28665;-3.22588
6.34039;-9.26365;11.2257;7.47507;-3.24825
6.14165;-9.28602;11.1333;7.66408;-3.27062
5.9429;-9.30839;11.0437;7.85363;-3.29299
5.74416;-9.33076;10.9571;8.04369;-3.31536
5.54541;-9.35313;10.8735;8.23422;-3.33773
5.34667;-9.3755;10.7929;8.42518;-3.3601
5.14792;-9.39787;10.7155;8.61656;-3.38247
4.94918;-9.42024;10.6412;8.80832;-3.40484
4.75043;-9.44261;10.5702;9.00044;-3.42721
4.55169;-9.46498;10.5026;9.19289;-3.44958
4.35294;-9.48735;10.4383;9.38566;-3.47195
4.1542;-9.50972;10.3775;9.57873;-3.49432
3.95545;-9.53209;10.3202;9.77208;-3.51669
3.75671;-9.55446;10.2665;9.96569;-3.53906
3.55796;-9.57683;10.2164;10.1595;-3.56143
3.35922;-9.5992;10.17;10.3536;-3.5838
3.16047;-9.62157;10.1273;10.5479;-3.60617
2.96173;-9.64394;10.0885;10.7425;-3.62854
2.76298;-9.66631;10.0534;10.9372;-3.65091
2.56424;-9.68868;10.0223;11.1321;-3.67328
2.36549;-9.71105;9.995;11.3272;-3.69565
2.16675;-9.73342;9.97167;11.5224;-3.71802
1.968;-9.75579;9.95231;11.7178;-3.74039
1.76926;-9.77816;9.93694;11.9134;-3.76276
1.57051;-9.80053;9.92557;12.1091;-3.78513
1.37177;-9.8229;9.91822;12.3049;-3.8075
1.17302;-9.84527;9.91491;12.5009;-3.82987
0.974277;-9.86764;9.91562;12.697;-3.85224
0.775532;-9.89001;9.92037;12.8933;-3.87461
0.576787;-9.91238;9.92915;13.0896;-3.89698
0.378042;-9.93475;9.94194;13.286;-3.91935
0.179297;-9.95712;9.95874;13.4826;-3.94173
-0.0194485;-9.97949;9.97951;13.6792;-3.9641
-0.218193;-10.0019;10.0042;13.876;-3.98647
-0.416938;-10.0242;10.0329;14.0728;-4.00884
-0.615683;-10.0466;10.0655;14.2697;-4.03121
-0.814429;-10.069;10.1019;14.4668;-4.05358
-1.01317;-10.0913;10.1421;14.6639;-4.07595
-1.21192;-10.1137;10.1861;14.861;-4.09832
-1.41066;-10.1361;10.2338;15.0583;-4.12069
-1.60941;-10.1585;10.2852;15.2556;-4.14306
-1.80815;-10.1808;10.3401;15.453;-4.16543
-2.0069;-10.2032;10.3987;15.6504;-4.1878
-2.20564;-10.2256;10.4607;15.8479;-4.21017
-2.40439;-10.2479;10.5262;16.0455;-4.23254
-2.60313;-10.2703;10.5951;16.2431;-4.25491
-2.80188;-10.2927;10.6672;16.4408;-4.27728
-3.00062;-10.315;10.7426;16.6386;-4.29965
-3.19937;-10.3374;10.8212;16.8364;-4.32202
-3.39811;-10.3598;10.9029;17.0342;-4.34439
-3.59686;-10.3822;10.9876;17.2321;-4.36676
-3.7956;-10.4045;11.0752;17.4301;-4.38913
-3.99435;-10.4269;11.1658;17.6281;-4.4115
-4.19309;-10.4493;11.2592;17.8261;-4.43387
-4.39184;-10.4716;11.3553;18.0242;-4.45624
-4.59058;-10.494;11.4542;18.2223;-4.47861
-4.78933;-10.5164;11.5556;18.4205;-4.50098
-4.98807;-10.5387;11.6596;18.6187;-4.52335
-5.18682;-10.5611;11.7661;18.817;-4.54572
-5.38556;-10.5835;11.875;19.0152;-4.56809
-5.58431;-10.6059;11.9862;19.2136;-4.59045
-5.78375;-10.622;12.0946;19.4111;-4.60661
-5.98878;-10.568;12.1469;19.5977;-4.55261
-6.16561;-10.4541;12.1369;19.7438;-4.43873
-6.30686;-10.3041;12.081;19.8485;-4.28868
-6.39992;-10.117;11.9713;19.9;-4.1016
-6.4199;-9.90357;11.8024;19.8767;-3.88817
-6.3938;-9.70025;11.6179;19.8123;-3.68485
-6.36071;-9.50285;11.4352;19.744;-3.48745
-6.31149;-9.30831;11.2463;19.662;-3.29291
-6.25033;-9.11748;11.0542;19.5706;-3.10209
-6.17978;-8.93008;10.8598;19.472;-2.91468
-6.10201;-8.74565;10.664;19.3682;-2.73025
-6.01878;-8.56369;10.4672;19.2609;-2.54829
-5.93145;-8.38371;10.2698;19.1513;-2.36831
-5.8411;-8.20525;10.072;19.0403;-2.18985
-5.74911;-8.02765;9.87398;18.9292;-2.01225
-5.67019;-7.84329;9.67824;18.8319;-1.82789
-5.68212;-7.62063;9.50581;18.8235;-1.60523
-5.69142;-7.42084;9.35207;18.8168;-1.40544
-5.80512;-7.22592;9.26894;18.9167;-1.21052
-5.95922;-7.08427;9.25739;19.062;-1.06887
-6.12387;-6.96786;9.27647;19.2203;-0.952457
-6.30173;-6.87297;9.32468;19.3935;-0.857576
-6.48764;-6.79655;9.39588;19.576;-0.78115
-6.67885;-6.73567;9.48559;19.7648;-0.720276
-6.87344;-6.6876;9.59;19.9576;-0.6722
-7.07012;-6.64983;9.70602;20.1529;-0.634431
-7.26809;-6.62021;9.83119;20.3499;-0.604807
-7.46683;-6.59692;9.96358;20.5479;-0.581517
-7.66604;-6.57848;10.1017;20.7465;-0.563083
-7.86553;-6.56373;10.2445;20.9455;-0.548328
-8.06519;-6.55173;10.391;21.1448;-0.536335
-8.26495;-6.5418;10.5406;21.3443;-0.526398
-8.46478;-6.53339;10.6929;21.5438;-0.517989
-8.66465;-6.52608;10.8474;21.7435;-0.510678
-8.86283;-6.47262;10.9747;21.9404;-0.457226
-9.04232;-6.37009;11.0608;22.118;-0.354695
-9.21064;-6.26153;11.1374;22.2848;-0.246136
-9.4181;-6.2142;11.2835;22.4918;-0.198799
-9.62572;-6.22509;11.4633;22.6995;-0.209694
-9.82476;-6.2486;11.6435;22.8988;-0.233199
-10.0228;-6.27677;11.826;23.0971;-0.261373
-10.2206;-6.30668;12.0098;23.2952;-0.291279
-10.4182;-6.33719;12.1943;23.4933;-0.321792
-10.6159;-6.36788;12.3793;23.6913;-0.352478
-10.8135;-6.39849;12.5647;23.8894;-0.383089
-11.0112;-6.4286;12.7505;24.0876;-0.413202
-11.2092;-6.45712;12.936;24.286;-0.441717
-11.4077;-6.4817;13.1205;24.485;-0.466302
-11.6071;-6.49937;13.3029;24.6846;-0.483971
-11.807;-6.50849;13.4821;24.8847;-0.493092
-12.0072;-6.50926;13.6581;25.0849;-0.493858
-12.2072;-6.50265;13.8312;25.2848;-0.487249
-12.4069;-6.48977;14.0018;25.4842;-0.474376
-12.6062;-6.47166;14.1703;25.683;-0.456264
-12.805;-6.44921;14.3373;25.8814;-0.433808
-13.0033;-6.42317;14.5032;26.0793;-0.407774
-13.2012;-6.39422;14.6683;26.2768;-0.378821
-13.3988;-6.36291;14.8328;26.4739;-0.347508
-13.596;-6.32971;14.9972;26.6707;-0.31431
-13.793;-6.29502;15.1616;26.8672;-0.279624
-13.9897;-6.25918;15.3261;27.0636;-0.243782
-14.1863;-6.22246;15.491;27.2599;-0.20706
-14.3828;-6.18509;15.6563;27.4562;-0.169689
-14.5792;-6.14727;15.8222;27.6523;-0.131874
-14.7755;-6.1092;15.9887;27.8485;-0.0938015
-14.9719;-6.07106;16.156;28.0447;-0.055664
-15.1682;-6.03307;16.324;28.2411;-0.0176709
-15.3647;-5.99546;16.493;28.4375;0.0199374
-15.5612;-5.95851;16.663;28.6341;0.0568869
-15.758;-5.92252;16.8342;28.8309;0.0928814
-15.9549;-5.88777;17.0066;29.028;0.12763
-16.1521;-5.85452;17.1804;29.2254;0.160883
-16.3496;-5.82294;17.3556;29.4231;0.192455
-16.5474;-5.79315;17.5322;29.6211;0.222247
-16.7455;-5.76517;17.7101;29.8193;0.250231
-16.9437;-5.73896;17.8893;30.0178;0.276441
-17.1422;-5.71444;18.0696;30.2166;0.300957
-17.3409;-5.69148;18.251;30.4155;0.323916
-17.5398;-5.66981;18.4334;30.6145;0.345593
-17.7387;-5.64893;18.6164;30.8137;0.366467
-17.9376;-5.62837;18.7999;31.0128;0.387033
-18.1366;-5.60786;18.9837;31.212;0.407538
-18.3355;-5.58736;19.1679;31.4112;0.428036
-18.5344;-5.56686;19.3524;31.6104;0.448534
-18.7334;-5.54637;19.5372;31.8097;0.469033
-18.9323;-5.52587;19.7223;32.0089;0.489531
-19.1313;-5.50537;19.9077;32.2081;0.510029
-19.3302;-5.48487;20.0933;32.4074;0.530527
