#1 AntPos X;#2 AntPos Y;#3 Distance form nest;#4 Total Distance;#5 Total Y Distance
0.888389;9.68852;9.72917;0.2;0.0565142
1.08024;9.74503;9.80472;0.4;0.113028
1.27209;9.80155;9.88375;0.6;0.169543
1.46394;9.85806;9.96617;0.8;0.226057
1.65579;9.91458;10.0519;1;0.282571
1.84763;9.97109;10.1408;1.2;0.339085
2.03948;10.0276;10.2329;1.4;0.3956
2.23133;10.0841;10.328;1.6;0.452114
2.42318;10.1406;10.4261;1.8;0.508628
2.61503;10.1971;10.5271;2;0.565142
2.80688;10.2537;10.6309;2.2;0.621656
2.99873;10.3102;10.7374;2.4;0.678171
3.19058;10.3667;10.8466;2.6;0.734685
3.38243;10.4232;10.9583;2.8;0.791199
3.57428;10.4797;11.0725;3;0.847713
3.76613;10.5362;11.1891;3.2;0.904228
3.95798;10.5927;11.308;3.4;0.960742
4.14983;10.6493;11.4293;3.6;1.01726
4.34168;10.7058;11.5527;3.8;1.07377
4.53352;10.7623;11.6782;4;1.13028
4.72537;10.8188;11.8057;4.2;1.1868
4.91722;10.8753;11.9353;4.4;1.24331
5.10907;10.9318;12.0668;4.6;1.29983
5.30092;10.9883;12.2001;4.8;1.35634
5.49277;11.0449;12.3353;5;1.41286
5.68462;11.1014;12.4722;5.2;1.46937
5.87647;11.1579;12.6108;5.4;1.52588
6.06832;11.2144;12.751;5.6;1.5824
6.26017;11.2709;12.8928;5.8;1.63891
6.45202;11.3274;13.0361;6;1.69543
6.64387;11.3839;13.1809;6.2;1.75194
6.83572;11.4405;13.3271;6.4;1.80846
7.02757;11.497;13.4747;6.6;1.86497
7.21941;11.5535;13.6236;6.8;1.92148
7.41126;11.61;13.7739;7;1.978
7.60311;11.6665;13.9253;7.2;2.03451
7.79496;11.723;14.078;7.4;2.09103
7.98681;11.7795;14.2319;7.6;2.14754
8.17866;11.8361;14.3869;7.8;2.20405
8.37051;11.8926;14.543;8;2.26057
8.56236;11.9491;14.7002;8.2;2.31708
8.75421;12.0056;14.8584;8.4;2.3736
8.94606;12.0621;15.0175;8.6;2.43011
9.13791;12.1186;15.1777;8.8;2.48663
9.32976;12.1751;15.3388;9;2.54314
9.52161;12.2317;15.5008;9.2;2.59965
9.71345;12.2882;15.6637;9.4;2.65617
9.9053;12.3447;15.8274;9.6;2.71268
10.0972;12.4012;15.9919;9.8;2.7692
10.289;12.4577;16.1573;10;2.82571
10.4809;12.5142;16.3234;10.2;2.88223
10.6727;12.5707;16.4903;10.4;2.93874
10.8646;12.6273;16.6579;10.6;2.99525
11.0564;12.6838;16.8262;10.8;3.05177
11.2482;12.7403;16.9952;11;3.10828
11.4401;12.7968;17.1649;11.2;3.1648
11.6319;12.8533;17.3352;11.4;3.22131
11.8238;12.9098;17.5062;11.6;3.27782
12.0156;12.9663;17.6777;11.8;3.33434
12.2075;13.0229;17.8499;12;3.39085
12.3993;13.0794;18.0226;12.2;3.44737
12.5912;13.1359;18.1959;12.4;3.50388
12.783;13.1924;18.3697;12.6;3.5604
12.9749;13.2489;18.544;12.8;3.61691
13.1667;13.3054;18.7189;13;3.67342
13.3586;13.3619;18.8943;13.2;3.72994
13.5504;13.4185;19.0701;13.4;3.78645
13.7423;13.475;19.2464;13.6;3.84297
13.9341;13.5315;19.4232;13.8;3.89948
14.126;13.588;19.6004;14;3.956
14.3178;13.6445;19.7781;14.2;4.01251
14.5097;13.701;19.9562;14.4;4.06902
14.7015;13.7575;20.1347;14.6;4.12554
14.8934;13.8141;20.3136;14.8;4.18205
15.0852;13.8706;20.4929;15;4.23857
15.2771;13.9271;20.6725;15.2;4.29508
15.4689;13.9836;20.8526;15.4;4.3516
15.6608;14.0401;21.0329;15.6;4.40811
15.8526;14.0966;21.2137;15.8;4.46462
16.0445;14.1531;21.3948;16;4.52114
16.2363;14.2097;21.5762;16.2;4.57765
16.4282;14.2662;21.758;16.4;4.63417
16.62;14.3227;21.94;16.6;4.69068
16.8119;14.3792;22.1224;16.8;4.74719
17.0037;14.4357;22.3051;17;4.80371
17.1956;14.4922;22.4881;17.2;4.86022
17.3874;14.5487;22.6713;17.4;4.91674
17.5793;14.6053;22.8549;17.6;4.97325
17.7711;14.6618;23.0387;17.8;5.02977
17.963;14.7183;23.2228;18;5.08628
18.1548;14.7748;23.4071;18.2;5.14279
18.3467;14.8313;23.5917;18.4;5.19931
18.5385;14.8878;23.7765;18.6;5.25582
18.7304;14.9443;23.9616;18.8;5.31234
18.9222;15.0009;24.147;19;5.36885
19.1141;15.0574;24.3325;19.2;5.42537
19.3059;15.1139;24.5183;19.4;5.48188
19.4978;15.1704;24.7043;19.6;5.53839
19.6896;15.2269;24.8906;19.8;5.59491
19.8815;15.2834;25.077;20;5.65142
20.0733;15.3399;25.2636;20.2;5.70794
20.2652;15.3965;25.4505;20.4;5.76445
20.457;15.453;25.6375;20.6;5.82096
20.6489;15.5095;25.8248;20.8;5.87748
20.8407;15.566;26.0122;21;5.93399
21.0326;15.6225;26.1998;21.2;5.99051
21.2244;15.679;26.3876;21.4;6.04702
21.4163;15.7355;26.5756;21.6;6.10354
21.6081;15.7921;26.7638;21.8;6.16005
21.8;15.8486;26.9521;22;6.21656
21.9918;15.9051;27.1406;22.2;6.27308
22.1837;15.9616;27.3292;22.4;6.32959
22.3755;16.0181;27.5181;22.6;6.38611
22.5674;16.0746;27.707;22.8;6.44262
22.7592;16.1311;27.8961;23;6.49914
22.9511;16.1877;28.0854;23.2;6.55565
23.1429;16.2442;28.2748;23.4;6.61216
23.3348;16.3007;28.4644;23.6;6.66868
23.5266;16.3572;28.6541;23.8;6.72519
23.7185;16.4137;28.844;24;6.78171
23.9103;16.4702;29.034;24.2;6.83822
24.1022;16.5267;29.2241;24.4;6.89474
24.294;16.5833;29.4143;24.6;6.95125
24.4858;16.6398;29.6047;24.8;7.00776
24.6777;16.6963;29.7952;25;7.06428
24.8695;16.7528;29.9858;25.2;7.12079
25.0614;16.8093;30.1766;25.4;7.17731
25.2532;16.8658;30.3675;25.6;7.23382
25.4451;16.9223;30.5584;25.8;7.29033
25.6369;16.9789;30.7495;26;7.34685
25.8288;17.0354;30.9408;26.2;7.40336
26.0206;17.0919;31.1321;26.4;7.45988
26.2125;17.1484;31.3235;26.6;7.51639
26.4043;17.2049;31.515;26.8;7.57291
26.5962;17.2614;31.7067;27;7.62942
26.788;17.3179;31.8984;27.2;7.68593
26.9799;17.3745;32.0903;27.4;7.74245
27.1717;17.431;32.2822;27.6;7.79896
27.3636;17.4875;32.4743;27.8;7.85548
27.5554;17.544;32.6664;28;7.91199
27.7473;17.6006;32.8586;28.2;7.96855
27.9016;17.7842;33.0874;28.4003;8.15216
28.0292;17.9382;33.2779;28.5669;8.30619
28.1573;18.0918;33.4686;28.7343;8.4598
28.2854;18.2454;33.6594;28.9022;8.61341
28.4135;18.399;33.8504;29.0704;8.76702
28.5415;18.5526;34.0414;29.239;8.92063
28.6696;18.7062;34.2326;29.4081;9.07424
28.7977;18.8599;34.4239;29.5775;9.22785
28.9258;19.0135;34.6152;29.7473;9.38146
29.0539;19.1671;34.8067;29.9175;9.53507
29.1819;19.3207;34.9982;30.088;9.68867
29.31;19.4743;35.1898;30.2589;9.84228
29.4381;19.6279;35.3816;30.4302;9.99589
29.5662;19.7815;35.5734;30.6018;10.1495
29.6943;19.9351;35.7653;30.7737;10.3031
29.8223;20.0887;35.9573;30.946;10.4567
29.9504;20.2423;36.1494;31.1186;10.6103

-29.9215;20.3959;36.2117;31.2916;10.7639
-29.7934;20.5496;36.193;31.4648;10.9175
-29.6653;20.7032;36.1753;31.6384;11.0712
-29.5373;20.8568;36.1587;31.8123;11.2248
-29.4092;21.0104;36.1433;31.9865;11.3784
-29.2811;21.164;36.1289;32.161;11.532
-29.153;21.3176;36.1156;32.3358;11.6856
-29.0249;21.4712;36.1035;32.5108;11.8392
-28.8969;21.6248;36.0924;32.6862;11.9928
-28.7688;21.7784;36.0824;32.8619;12.1464
-28.6407;21.932;36.0736;33.0378;12.3
-28.5126;22.0856;36.0659;33.214;12.4536
-28.3846;22.2392;36.0592;33.3904;12.6072
-28.2565;22.3929;36.0537;33.5672;12.7609
-28.1284;22.5465;36.0493;33.7442;12.9145
-28.0003;22.7001;36.046;33.9214;13.0681
-27.8722;22.8537;36.0438;34.0989;13.2217
-27.7442;23.0073;36.0427;34.2766;13.3753
-27.6161;23.1609;36.0427;34.4546;13.5289
-27.488;23.3145;36.0438;34.6329;13.6825
-27.3599;23.4681;36.046;34.8113;13.8361
-27.2318;23.6217;36.0494;34.99;13.9897
-27.1038;23.7753;36.0539;35.1689;14.1433
-26.9757;23.9289;36.0594;35.3481;14.2969
-26.8476;24.0826;36.0661;35.5275;14.4505
-26.7195;24.2362;36.0739;35.7071;14.6042
-26.5914;24.3898;36.0828;35.8869;14.7578
-26.4634;24.5434;36.0928;36.0669;14.9114
-26.3353;24.697;36.1039;36.2471;15.065
-26.2072;24.8506;36.1161;36.4276;15.2186
-26.0791;25.0042;36.1294;36.6082;15.3722
-25.951;25.1578;36.1438;36.7891;15.5258
